A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;baseNote;variation1;variation2;
0.0;1010394.0312697721;1013786.3050538754;1061685.320270288;1189003.2659930752;11902565.659272917;13012053.1320679;1402264.6200655685;1453119.4148561077;146317.27742224472;1473048.2523105775;1718650.9964420854;1729694.0802486548;1734379.6182488021;1856557.1708249496;186218.40197519065;1879377.8322347514;1889813.481473444;2057234.529167648;220734.29892825877;2425350.238418825;2453104.9226356284;265855.20560102555;2659598.1533230934;3474726.6009309166;3609033.4629249857;387147.5505784315;3875160.088904554;4440920.651999297;45235.69240748932;459251.30240581447;464425.9029068749;486786.9620462062;501821.47282046336;517812.06071138463;5329488;546712.259863973;558067.1674128006;575588.6573953688;614756.6708069085;6305702;660783.6117548037;718418.1860578842;820135.1652551765;854347.1774829848;895090.7878420487;899677.5446217244;921309.8672177005;[E];[MAJ];[];
0.0;1037325.7485049816;1109922.935324608;1133352.221759059;1300699.6274687;1314711.8360446352;1459675.9522145682;1487394.5502378293;174496.8766579619;248784.2347132802;252932.40743548865;268264.1284015168;2885479.2492329185;3238825.94979702;345531.8973404043;348633.8841015985;349453.7076588207;364623.4891467332;367586.0281417483;368241.2444096494;371052.3744775524;389574.80237318086;396869.1284192418;416677.4293861086;417867.0781084353;422863.0322087801;427736.518274151;444505.5072411983;458951.43389620405;4760513.447968416;509569.71474909247;524298.1494567054;528982.6412883087;5329488;572428.3913870682;572655.5206641672;610137.9986653918;624847.9482098266;629370.5066427502;6305702;707814.0388742927;737496.3243627516;764300.4527140488;8071822.310409452;853342.381719024;8728685.393195169;875680.858144081;965746.6632945142;[E];[MAJ];[];
0.0;1043542.6734995226;1064004.1091682955;1188893.4308065455;151675.0846231666;151795.74223357326;153348.35876596227;166306.91142883044;167926.05709059394;180502.72260476396;204320.84431206557;207990.36416425608;210236.64428234633;243087.19420797355;251143.869890795;253105.7656393881;265452.3759343133;279273.4341423546;279320.27504673554;2913287.979270775;312348.8740798163;322844.12582154066;326390.2661341395;328633.2385986009;3351401.39144332;3447085.3431542157;346886.32344145235;349171.1552411206;367146.9615953299;4267177.135439153;477137.10303036653;478864.8965154075;505495.78980117367;5103025.069087478;5329488;562854.44511139;563777.6611535086;611633.2665416518;620760.3616897252;624188.3605550781;627989.9251411967;6305702;701060.3796673173;708774.7353481231;829166.1383334734;893668.5880181397;967466.5463336643;979625.2308807661;[E];[MAJ];[];
0.0;1072622.9938043295;1124261.525427389;118003.13159125915;141337.8751889006;144866.99510572533;156322.79748041526;165462.94336105997;173232.40020149617;174927.3827451514;175854.99591552015;181228.70224750266;200380.1843375259;224818.5166997641;230369.84804747096;2380233.087292808;248020.51910226676;2666410.0468060086;296016.99281613337;310419.68126877036;311195.5253236257;313164.9645309144;3308129.927666594;3336964.386301987;380377.1625403435;395735.08899508603;41467.85926361038;4196404.453848433;441627.3786048122;449797.35748802795;512854.09343044105;526252.8408310555;5329488;539615.3002191574;539950.5157896786;546435.0483173074;572782.8857511538;599178.5985333351;623232.6313659889;6305702;632322.9026168155;642754.0401908982;65592.52191731821;709905.0230182215;802880.8108679884;898383.4519226897;904031.880852151;92541.77150813212;[E];[MAJ];[];
0.0;1037675.8066522069;1134581.753878608;114048.74841344252;121858.91490581629;128044.45136829557;128150.89793696952;129486.9982131993;132644.12315423033;139805.6203150849;1408186.0118907506;141458.1392344656;141761.55204816224;149776.5832717749;207407.8582826441;235701.9467840605;247705.8931882778;274769.9509967189;284288.9140299454;301676.4777123999;306142.0297924504;3153364.9597775294;3297812.039272788;380394.7886498086;3827567.575464856;405465.23527891416;421615.10019407724;437733.07993603026;467789.92749957385;500408.09943376214;5044451.220769726;504594.1389699246;530482.1757272595;5329488;535075.647871497;556197.5454119435;580983.3416265293;586769.5780744978;593493.0728890925;6305702;716437.6856340854;741932.3607339085;760623.8443820988;76882.24389687544;79816.64128927364;832672.694252226;963979.6408527159;9897.416084498762;[E];[MAJ];[];
0.0;101726.33256283612;1037629.7255440087;1051314.8907965564;106191.28742127263;110646.18259475044;111930.87659450527;112649.03154609603;115183.67269829556;120865.69012051618;127376.9156277106;139038.76222123092;152928.8249864608;166232.96195094386;175131.80995096287;189921.16125102155;197060.03435040635;225699.31606616252;273977.995519518;284693.12320472207;2919073.1380740763;3081789.634019315;3117217.0959247625;367569.03420802014;369003.6592281996;433210.6764306488;490203.63021382043;492550.8317016565;506609.1736484035;5329488;544040.4344352116;563408.4880646908;584495.0298660981;6305702;675964.0740635807;69327.44065715735;69357.55005232323;70670.28099183326;76315.98077608795;76487.554899327;82804.00435921161;82931.17360685636;8313387.675693823;902949.6918948401;94968.95465853969;97410.59955336804;97563.36007778846;98206.43717568953;[E];[MAJ];[];
0.0;1001368.7818128332;100244.36534875297;108729.15877655821;117374.90388087792;117377.69591266508;135914.60386833097;147923.41187542237;148191.5639910814;154135.08988355045;157135.73008644272;160004.84986992442;169349.91900570143;171069.2384992086;179922.5754194402;182170.13378011258;196255.8015005978;199143.43471821476;201517.82829455286;2225142.609962881;222968.55168802786;230487.80821022636;254080.0302125366;256868.98204301443;256995.4152841877;263031.92192685895;2726331.747428443;276697.3895468354;2897566.947215114;292547.4335478316;297174.1324786992;305977.19326806365;316501.53281011357;344003.48593011295;379477.6245280015;409873.6964391494;417708.9446382416;446174.9029001782;526183.618176982;5329488;5401390.166806872;561862.2923571813;594798.5522555405;604916.2132283819;6305702;860650.725334921;897732.5725661488;97306.2959107067;[E];[MAJ];[];
0.0;121059.64227299085;130662.42059225969;136399.47969339087;14628.195003416617;149738.58994221626;1590572.9107097588;185551.38406016454;228016.40999077974;2443010.73479637;2459790.908521281;252480.74359316484;260925.89388385852;26163.12993812199;266394.9940024218;268211.0660555937;270002.4756376332;279439.71215789416;279613.0485628623;279960.7449686936;291635.6544849497;303176.96335158026;314086.941587;337110.2358485416;337909.1250950886;342022.7824337466;366685.67095549253;379324.2585001;393713.036626487;398503.4599578666;407604.48559402936;43105.356921914696;450817.8463115664;462887.0795700667;467635.41394595953;51930.46490026908;5329488;588874.293479035;60740.40997329675;6305702;71221.01011055129;74305.28896891985;743098.9194694455;77099.81717498219;793651.2351912244;874715.8161832547;90558.92240384672;94276.90847910431;[E];[MAJ];[];
0.0;105178.0403894578;107555.3802492524;117091.525293874;117660.57765568864;130605.8989057349;140058.22925960398;152754.96826191546;155544.21352790316;155776.55279622035;177739.6087039526;177920.09309558562;178309.0210626893;199038.82075807403;199763.8293660565;2045114.2954771575;211560.71043938078;2129825.3745055944;221687.94667545758;2242482.6757929986;230507.212359856;239491.06320120808;254432.77625071612;266744.8115243706;302016.66002216394;30574.328997606903;306835.9765754049;30754.4464743632;354352.3047271783;356041.37027498434;41502.233426905084;444789.0180262762;52550.29891213186;5329488;57514.076988202;57814.54242576699;6305702;642880.5746329229;64894.24515296317;66784.87406817936;68322.18678167308;71153.72060009021;72180.36680540237;729646.9329155798;77756.10142933425;81394.930864326;81669.65898382198;975000.6007402053;[E];[MAJ];[];
0.0;107100.14686525814;107809.43160036017;122338.66268356224;122607.79797725265;123254.19043645379;124414.68632485507;128081.56714022593;133130.0347048641;137527.26816961478;138692.81332802962;150865.59181691546;1557919.9959862719;1655301.7874299742;168912.43573487783;172975.33584090153;173336.48413180106;177128.30177483027;179833.2830058106;189319.98750013832;205409.1491980587;21012.255011616817;225883.39072899538;230703.05653342544;26674.120517576972;287933.05419603625;299803.12458502315;300680.1596313814;301818.6021965087;372676.34862750355;38153.452769699754;40378.48071138896;42326.305268418466;425704.1311035708;45384.53267764474;48618.92861892361;52053.0170424602;5329488;552658.0522158933;56626.748039891296;566665.8124724426;615664.3461011339;6305702;67251.82907720313;76316.04531674265;81443.27192316894;84533.17869118322;95698.95782783191;[E];[MAJ];[];
0.0;110666.5451325628;112779.28724311861;113017.70382380673;115262.58169849745;116081.6682796567;119982.32313951253;1282282.800594526;128771.5018528879;131948.32040102538;133319.61686393828;1398995.286661315;146174.45757338675;167177.23297831666;167697.75416532753;169085.85449082588;170466.85626144582;17231.6893786597;180045.8130113905;199919.7263060533;210263.4513881349;220941.78330088046;254419.31527859744;261870.80066938323;265825.38679344824;3250629.934989426;332185.40411969094;343828.10391292523;391744.0579613597;41911.51779339785;43797.247210500274;452951.20206164;46113.036410742076;470265.5341361647;52174.74560696349;5329488;53993.755881532554;58551.62260081966;6305702;63101.0525171815;66932.72568812077;72749.93653676202;73201.55173119497;83235.27530310031;87567.60521672155;88060.69402045284;89441.63095555072;98608.14246134396;[E];[MAJ];[];
0.0;101592.65484579807;103684.09893490447;106941.3563303145;1117132.6469794805;1145652.7542736821;120072.37684914898;123087.98467869946;123198.23125807835;130194.4263118209;133046.50314352874;144765.25365463414;147223.26544927715;148056.81039576052;148682.7374226748;148704.88814163386;151111.81148217717;153460.14557912634;163754.12669510994;181143.66337831886;186900.9894836176;205816.83924241326;218364.52784926648;223012.36664454528;251966.15583472126;259132.33266736404;281743.20176597993;342494.64346398227;3664037.2188683664;39180.312817245074;406000.9936372102;413582.80710416456;41776.79460129455;42029.850176190994;5329488;60997.47007184659;6305702;65480.19865717745;67307.53626762888;73593.9577825051;76366.41710671461;77006.40453505788;79573.38368770246;86121.91714452003;90972.44088445611;93675.33275480989;96920.63174492498;97260.11372319287;[E];[MAJ];[];
0.0;101419.9037284488;106463.37768830324;114047.62888307591;116772.75036417508;117819.67059709625;123570.16896986567;126041.29300588716;126700.93497344003;127528.90759706197;131514.20992102864;147791.3602508814;149955.66841024355;1583041.3615385476;163726.5626529854;17727.737644690984;184281.49369313492;192103.67513555987;200344.19857779413;20281.749977741605;214705.0916532049;239376.01285151843;258922.03159627633;263541.16582664783;27667.853540925953;322327.47146149783;34363.26688382024;346970.5276974668;360525.7999561382;39887.28568904531;42888.05915519477;44298.57371287833;482148.32368023635;50329.28573977913;50929.71014277273;5329488;555133.5201249167;6305702;68184.67221966675;76974.07256834599;83624.26553512666;8701.602725872259;87168.98163875949;910198.1043414907;91714.51942913646;94636.08163956905;96286.83338944371;994998.9700591324;[E];[MAJ];[];
0.0;1017102.9862281518;1078149.9492566457;1096567.1877963725;1260233.9958471237;128671.9577711266;137968.50661790543;1515170.5390766605;152995.3266809736;1573645.820744619;157817.57511415306;163326.1366091902;163802.38330279032;1664397.731763385;1764406.9061761696;1872510.676058803;191289.12468115627;1966735.1599278296;197473.50945541545;2003248.3716207095;2016629.893646825;2146775.6273800493;219188.55912961505;24772.124170957264;251319.30317302866;279505.3148380796;282095.9984412431;305764.4671646814;327808.0240890886;3279501.3361698007;363664.0977661427;387983.1348238042;436380.78718140017;436921.24555624765;460770.3289307993;472604.68605654174;47893.76631545518;5329488;576932.4751681244;579104.0897604317;584686.5680434863;6305702;630617.6782681718;742521.8169048209;77846.90657919587;825792.4395191609;878539.9631908919;968988.0084475711;[E];[MAJ];[];
0.0;11750144.676567713;12460475.752761843;130574.00270976523;132421.74495260412;1417260.219980241;1440661.3875098191;154121.1772925929;164942.03727705654;1732602.5280695052;184475.52774198345;206253.18818074482;206793.85065202432;2174152.1168216206;221542.79303201416;221772.46424858665;224870.44748672054;232379.485124663;235237.18193743224;239431.57105805044;243914.86937426086;249274.1832122231;2604426.182439078;277787.5657328397;283748.8789166404;313122.4967771806;331427.686163669;338133.2099357739;347650.93709422107;368893.3832549635;383274.25146178924;444242.553595061;446118.7082147471;449262.4956468215;478906.8818957109;479313.25513986504;492733.5727634006;5117254.031366224;5329488;537777.867674015;555387.0655694238;594217.0923546157;6305702;633547.0598962426;658442.6846833291;830168.3716176646;888104.6664587419;905425.6289239815;[E];[MAJ];[];
0.0;10442964.762609845;106472.31329633402;1160660.880690241;125603.0413093578;1256730.5012101633;128577.96882793949;133500.52721556558;134291.9287206167;134996.77126363502;140586.80872501837;144205.26868857947;160323.80399547596;164160.34328235622;1642669.7491012092;1655271.025671695;174004.68047990088;175400.28061331878;179368.57155355217;187475.18114388562;190434.7915214926;210771.66784684092;211145.83712530255;225772.50253562196;231609.69081244126;235541.0381986056;239599.50269170228;243097.7208064786;265868.2073197733;2662347.6768900896;272501.8744505096;326199.4092558683;4226482.472006143;5329488;580007.6454865916;6305702;631796.3413345867;655859.5227968579;680138.3224985003;692570.3714411188;725879.9953353951;751342.0933262478;77604.91080653289;792172.5269855704;8565712.029895818;880022.3391763575;921286.7855930593;987858.949744801;[E];[MAJ];[];
0.0;113461.5579669919;1202462.1177531143;121207.6390486179;129803.51425731379;1424924.3908014805;145712.6610608937;159323.76767073592;163309.46138060204;171432.338233731;182360.80235636272;185849.02665741104;188652.23754730693;190155.4928127973;193034.3132536627;193179.37435953287;200721.9656960847;205374.53815253612;209019.64206664875;209431.33263037674;2174142.3816939015;233172.44368762683;246293.2145855526;248388.90178931397;249502.01117886437;254689.99953697115;267390.2618251643;342571.8225187431;3478046.7201722898;458147.8488534228;472146.06964628265;485193.36016515706;491426.4351018302;505167.3398416814;5329488;553365.9800699339;57005.81789437339;5951397.722556177;602229.5741547131;619567.2116677669;6305702;668136.4949267344;701319.6507485857;818643.3119394978;91866.6573140506;9492809.73634662;987774.265829626;988589.7134031954;[E];[MAJ];[];
0.0;101183.05352125684;1054079.065705201;125766.86683910374;133326.63976318666;1396046.8332661004;154378.39315862287;159064.80010129488;159979.50691578243;161914.0542665803;164092.29117515797;164616.61339933163;166341.9006668178;174089.73036880264;182555.18120931054;187436.3759528869;1894779.536448383;196784.2061139437;197391.3943228573;198916.43144203586;202579.58237737304;225982.6943789235;227987.79888332664;230178.60217157833;231536.30377883595;233755.5315843592;245399.8316909787;253112.52490363672;270530.00353347;324058.1405003857;3346033.1316934037;346080.63561370753;354941.06882500224;3865208.2781531187;391134.4871873785;405703.8122000563;425698.5551009998;51668.11757998344;5329488;554321.7225192357;56261.7309343659;6305702;708949.7086093368;763601.2885525071;78098.52846553562;87372.91904330015;8864078.001944553;98588.99698544237;[E];[MAJ];[];
0.0;100893.45964395811;106473.5441752658;109988.88073448252;114757.93999584495;117254.0406641597;1253269.283960427;12924.50244173113;149019.7754932803;1577234.3247512768;163435.11589529522;182424.85009434796;192632.32460575033;19369.289536881726;198590.38876309278;20000.02568100788;205552.00844862673;215661.5915592046;221900.8376937427;23604.324706877567;23928.909036489516;25677.300409984833;2641945.9701584307;284136.0361292641;296523.81095290155;2969351.1599721476;301191.64722278307;34506.58275741403;34548.900396947494;36655.950020534445;37317.84816089379;405479.55637377757;40800.16155999714;49197.34540088615;511413.9454726888;5329488;545374.5821345323;60548.19984887304;621462.7595426913;6305702;6813448.164126882;75363.13098259519;84925.71319116141;86615.54002543353;90044.15688053015;95980.35664078165;97298.98466373577;999223.368050218;[E];[MAJ];[];
0.0;114568.41539012593;1340959.5438901435;145735.09537664437;1662771.3607011936;166579.5434272025;167210.6256553219;171287.57943801652;178436.7675569498;2252859.6110466453;232956.6454568085;269415.1567230805;290604.9377853996;3310289.9072439848;342002.0310180786;343463.2228806596;343852.9037157849;370413.4142509072;380816.3067450058;390812.02331972396;3979159.3574982514;402863.2857599378;411742.4850191262;415343.75961118925;430489.8853306837;440982.2050665088;456578.8233695602;466523.63888414885;478137.3442538187;5146543.461763512;519624.1316107214;521916.88667993236;526813.1997474768;5329488;546772.3817402754;560435.4119321717;590159.5301952707;6305702;631739.7792650457;6420128.309195236;693746.7638607784;731616.9048488236;775326.3676211793;811206.6025439317;8247430.924668013;921929.3454551406;975722.7965983676;998721.4223589755;[E];[MAJ];[];
0.0;100694.45576158755;108199.29889805274;113952.0055162763;119246.56768241587;1201620.4571905169;124696.44018031536;125768.44000408924;128002.79588816453;134887.32746145167;1355790.6732927433;1478221.787906455;157373.73553842178;159030.33574886556;164872.90053476818;164877.52302139383;168868.00027250196;182256.99423852976;201272.0572824686;220509.10794420977;227506.93227899703;233229.5007688215;2362668.431068556;236990.6870923685;270717.407434294;296847.48521348473;297983.1408123235;376612.9695343622;3771513.7717466946;5329488;561854.3066014274;570853.3452271591;570857.5229663906;578576.8995938548;586409.2228668869;624399.8570328981;6305702;651652.0359475907;685177.3032392174;696376.1184299561;7166438.761986984;78535.47182389145;82775.28117384699;847553.9781639779;851576.8798097628;9042714.200952377;96172.6778964667;991508.3540037698;[E];[MAJ];[];
0.0;1045428.2716789428;106736.76487496462;120513.44103779118;138721.8848306927;143619.81302052634;1452327.7627128751;157285.66991078516;172569.47978729082;1880744.7490422127;21604.99695710127;220189.95637569486;224330.48912106248;233320.11240393514;27241.902649827924;3237874.9767652196;332741.09909999213;359849.900930329;365111.93520591;380596.3783118081;381692.718306576;388005.4767869842;393812.9895244584;42217.87713116301;43456.30435047003;441388.0168443979;447744.814958563;44986.6978366169;5026727.309268094;50783.85701519202;51354.29613824098;5329488;558867.3889421112;573439.6943600582;598082.2994155388;6305702;720049.718291897;73374.8341535065;73804.2926757587;78496.56960767288;81471.07756312842;8513702.031704038;88892.89572230507;91957.12878923818;92016.9269923274;92153.57164717249;93098.04759286382;9905.746088384341;[E];[MAJ];[];
0.0;105370.87394586949;111078.16419018115;111758.37149733627;114506.08583207287;117839.41332372824;119948.87625240392;124578.3142771025;126424.25036014568;1307472.8555268089;142976.46296773935;145759.6765524801;152485.56684388107;152797.22296054848;167182.9878905191;167550.73122716817;1724739.6451873155;186264.57577826825;194900.81964745242;220755.8311852105;231198.3264923348;249915.94943903014;262607.7480789004;270463.00434002385;2946297.0625577024;29592.668163441533;300898.1975282377;30505.707195589894;309966.0293165394;3304660.991214576;33160.37928822478;371953.92138939776;44264.97894698394;443579.3825055741;5329488;54065.408237519325;581157.7915673347;60139.779664035705;618470.4068409943;6305702;67406.25227093091;68793.02100048623;75280.21829676838;7943092.135546793;84494.87170039928;893950.9062611394;93284.18834910322;97470.30514291389;[E];[MAJ];[];
0.0;100585.48562079557;107837.3915240388;1130720.6372549862;114646.52920422627;120928.97346719597;125344.16876539467;127189.45741537403;132892.08635886048;135481.3622578771;1443376.9116586405;145703.74153063388;153026.47775490128;154770.5250356089;163045.47127374713;163191.3385850236;198115.1419924701;207398.25555453115;208605.42746374788;215142.3906994043;216604.8194911089;220939.1429058093;2295231.95106664;229713.7438753451;235825.84945836823;241384.5311942815;2527708.3824963374;285290.7844320367;318305.1525034718;35018.08890337495;360457.96059915924;376639.59670406627;392950.2420133485;404061.0762037319;41729.691511928584;43503.708879549886;52951.05071689132;5329488;58140.54920655138;59308.65598585974;60148.09052299097;603643.3570283141;6143841.288227765;6305702;72527.5376239524;778331.0467840281;95817.54166480782;98918.69504415418;[E];[MAJ];[];
0.0;1098509.7761606649;1125658.9273391608;1152891.0417427898;1165097.0358111318;139592.8054832575;150030.35595141078;1805033.1713699636;190025.93013078618;2194584.43028274;220723.0463460511;2312540.6691213115;242778.76682980015;264489.0049891318;269952.0631707244;2782907.752523967;303032.5071929826;3149081.7388129174;321945.7981854411;367473.79312251415;429441.45480803505;460167.38159907784;469694.1146419617;484652.2465976869;497291.28969093977;499611.95679596596;503818.3139874863;512442.5830197843;512579.7808758002;517623.4993967557;517728.4274761473;5212958.59736278;5329488;540499.3434706711;570120.4223559941;600902.3561760315;608735.7582198848;6305702;639980.0945724363;6556284.156358631;769219.2314391884;776797.6756718027;778241.2082844698;843678.924886153;9012523.60919828;91864.87746252958;925670.0778290627;96416.86384838693;[E];[MAJ];[];
0.0;1017614.4237050397;1064661.2454687837;107201.43545238243;12129714.732342744;129789.64624565089;130682.41823881007;133906.99636884622;1534174.9782214288;161455.7186380884;163190.98873253487;167521.9735152745;181029.68999092546;187113.95240284177;189917.12195855365;194296.91652971407;2124980.508176922;214362.15276877835;217778.3610003895;220583.95988298344;243417.7021024444;244253.62358546135;245125.8420425074;249524.29785885735;250029.83847318462;2697578.625944374;270342.0569855422;292588.43370657274;295649.6386036621;315669.7077979295;320559.2875091812;430881.7073290082;439904.2446714955;483301.94193032495;488617.32151631825;490321.8246578358;5058492.677511794;5329488;549789.3827501567;559225.379045648;598775.2399740946;6305702;655147.0264700503;6939978.2272522645;72205.10809389487;770530.6881335527;780388.7403069972;98887.5951117685;[E];[MAJ];[];
0.0;10208161.462966623;102213.34760788242;102671.02257806981;103989.01602006852;112411.5433657404;117857.14289114733;117872.96254012495;119373.09231239879;119806.57469912875;127584.58855402628;1283335.7522064468;13656.375167235765;154621.2597886111;1793363.1658178067;2356128.006514784;248660.6315273202;26958.78858537128;272138.6743561049;324028.9962823811;346086.11275809555;361383.6450915018;393823.09791465546;419471.04266829084;42018.279698893464;420574.9379299749;43097.65347370853;433542.17471743195;43370.150029252036;4445106.781168105;444898.5416706991;446460.8830532877;4925757.206859376;5329488;53593.56624425743;6305702;64863.88654638662;651198.5073813401;665035.0706834418;669122.1730382647;674571.9997172864;68045.34071886746;78905.94601257834;80263.39058775507;80409.71318100224;83729.59125793337;960764.8744660369;98814.41155328116;[E];[MAJ];[];
0.0;10157847.13732841;109838.75456174833;1240911.2533678378;1351182.5253672916;153657.11066713012;166890.4844089231;167185.82367591828;177783.69718117747;206822.50845786513;207029.37143325486;2089647.439546814;215169.55753508204;215696.95054205146;221958.29705565673;224130.879796418;235747.0651071784;242704.99924678056;244506.99728299605;253817.62145108928;255828.46769510556;255913.8305869373;256836.5552402611;256918.9820199698;267059.6769805817;269075.60305069457;269513.7742016209;302078.14394728816;306492.91770129674;3132249.2538640946;320354.5110033319;323377.90899896825;332252.65743694897;347330.4466277292;349310.1876458057;357695.7712442634;3741108.115824656;384871.8204744889;44506.44480541277;477480.7774755587;529715.1259186079;5329488;6305702;648966.3436100039;692524.7939040067;748417.9913549148;906051.5219791761;923408.9651757133;[E];[MAJ];[];
0.0;1023207.5192128762;115767.8808038405;116653.83534670624;119672.43862818391;1196751.1550003614;119712.51583736313;124425.8392803972;131223.18056004378;1371679.6591942601;160049.35053091455;161799.02836069238;172777.2436865202;174805.45866950776;177424.6604176045;181156.51283114823;184517.1244211801;188102.19708321308;189245.73885039933;1926993.5342117385;196339.5901270754;201817.24028965106;2022072.8557249987;203566.12004562202;235923.26124795445;236744.52399735362;238546.71035747504;238869.5816580048;252923.3537663795;256108.27590287064;296627.2984717663;302157.82504546084;3361775.6343127894;356601.5628735309;379776.27468552475;384322.56027982547;423582.35961580236;48436.38183864013;5329488;54686.9373720367;552401.8546724248;601483.6684811778;624394.5846572191;6305702;736619.1314825558;78168.97598549613;8207500.554144435;93649.53197555532;[E];[MAJ];[];
0.0;107652.42223908329;117391.66012873998;118732.18236427041;1209719.489775401;123673.04307195176;127343.43650123908;12979.94944129108;1616261.123306539;1626696.4621421206;180580.89564491846;183402.39337459288;184010.97473644803;191661.05399485762;198894.21980655304;220205.72449345703;234125.68303477747;241877.2200917583;280219.6163354723;291964.38230747747;2988530.8902492216;326471.4235985383;369987.13330538466;388892.1390589986;423292.6937928578;522456.10858109343;5329488;57343.5841926607;60061.856900379826;625692.0556838372;6305702;68595.58797637228;70500.86635459765;75652.74599388494;76978.3543796904;7897741.845571396;80457.27130424968;81303.36550711635;832536.7782435457;83794.7127981328;87298.21961321411;87824.76717534954;89734.9032719313;9183.37435546121;92382.38270306353;92665.44124692632;92994.4828155467;94680.33615234135;[E];[MAJ];[];
0.0;105444.62265874963;1058618.1059193804;1083004.5668769458;112223.3717305574;114378.34489183188;115600.65962880195;117626.77373180712;133439.40386682068;134733.60976533656;141871.9771653337;147623.31314355438;1479247.1836587854;162855.6588657042;162999.6506379521;165416.50585458343;184110.95897422347;189077.7459256644;204714.43080840522;224857.53508800865;236740.0100920633;246944.4163837497;2672993.0644844878;342011.60280653567;35085.62068140314;425405.89432389196;485215.55255924154;49708.01396931033;50518.36393098967;50798.979880381696;53079.6606214955;5329488;57722.313190905064;581138.434377882;59845.016700138076;59988.86909693933;6305702;66419.98806917452;67946.02797357496;6882347.339002042;68944.05277786675;72806.19063640054;735386.9117108432;73817.0017833213;79260.29634413346;87289.9160261268;9161.739043555926;95538.24259321841;[E];[MAJ];[];
0.0;103525.19214741698;104497.73656311614;107127.87719216033;118371.10884476561;128587.89842032743;1321745.4884527512;137716.492472383;144757.3558675623;148429.38845236183;165267.81826223273;176828.3050136483;178761.06326338561;18105.76441249093;184053.58777454638;209564.87460685946;233331.10436914497;2339150.6379091437;29792.51096606004;313418.9771388708;31726.29924155324;358989.79391634656;38375.22417114967;38936.79888517579;397939.9718491624;48386.126602234086;49891.39150084578;5329488;56730.76729911295;575380.1162555579;57758.88676157459;6111506.793182978;615283.4703866603;62408.53869173935;6305702;64592.27377837981;669369.7039018894;67013.7893859015;67114.79097539985;68208.90311158623;75108.70445472663;77209.58927535373;81723.8517836821;85011.64215359307;85669.0885054005;899238.2125182861;94162.82539976467;96542.76911304545;[E];[MAJ];[];
0.0;103865.47431769832;104115.09642978993;105886.91256778598;113078.51145046593;1172952.1309214646;12083.865968127668;122295.77374355079;123361.85961928936;125264.43927585823;126383.2780983125;126949.47854401133;128230.35846971702;129059.98601933912;139580.94834302904;141261.2598634789;144825.5884413696;148867.54721124246;150741.20293656824;174387.51847810685;2007490.2910395393;223505.68741909222;226314.20641761937;227882.61177053174;238646.35530395887;24568.39493603075;32182.750202372437;335336.3069673355;341838.89073027915;367374.4635548332;443314.30216023256;48200.80569993015;48667.39085071377;5329488;5796478.018228403;6305702;68356.54423861447;691726.6622984258;70841.9174372258;74428.71208506677;787022.6976096147;81031.69543160325;86404.1919068935;87950.65357109331;91872.43466272022;95486.04132161771;97436.82886644108;97988.70018629366;[E];[MAJ];[];
0.0;101676.80354280362;1033319.0305336913;110027.35705616204;110884.24955635994;116748.18545748353;117789.98987486059;118468.46922331811;127323.89519305983;127327.11365214824;132235.06653342643;133449.53212321398;133740.97199113213;143736.16453204496;147935.2545700796;159833.09046669287;169937.11980615443;1749390.2049689398;177106.38620209857;225611.5467438088;233087.14564518078;326262.47594406264;326455.778532924;38734.37698459698;40298.542563597715;45382.86584464663;503633.2207835757;5080469.141100428;5329488;597907.1928871833;6305702;63838.730666704614;63856.5729320046;64356.488052074776;66502.67673898078;69192.72734199582;69514.85504947245;738723.9353124998;75620.34119313167;75865.43982644736;76052.72137029415;79430.35628014049;87958.09033660466;89988.47154048923;96209.05261304202;97402.69722849158;98155.48363523549;99240.19460388944;[E];[MAJ];[];
0.0;104094.75790487445;104812.2848287381;108256.23059448955;124688.34719339346;129615.81452564056;130942.80212391751;1355896.9495664362;139618.39539508047;149631.4936751066;152405.26360579685;153854.07955310962;157662.91073731054;166850.12472032217;167285.12161123462;173934.08120399347;18129.750930185895;187669.7300152903;192618.96482811394;24085.830805268753;253194.1562806858;27019.128739460466;28028.637484073854;291164.593056673;330675.7767724186;36031.59416935481;360339.7230878523;4737101.064112938;49185.58217986745;49455.66086041861;515638.99661896727;5329488;57646.724072714445;58991.222204636106;61596.46614700238;6305702;63378.789520525774;63794.084309607824;651897.9414939559;71259.07532541675;72553.0848558101;73830.56448372218;77186.86254597227;82264.71234573309;885569.2826300404;92030.51836725554;95992.13211376776;9698.22445907756;[E];[MAJ];[];
