C;C^;D;D^;E;F;F^;G;G^;A;A^;B;
0.53148526;0.16415292;0.1962405;0.5499088;0.97799116;0.45390484;0.40162304;0.32475248;0.5889188;0.40813622;0.47645363;1.0;
0.5406137;0.15528058;0.19185393;0.60209936;1.0;0.44622687;0.4369662;0.32135186;0.58756876;0.40153512;0.44854474;0.9940183;
0.52256984;0.1586415;0.21070844;0.6595787;1.0;0.4470058;0.45482123;0.31490445;0.5991575;0.40522766;0.41562316;0.95083755;
0.50801665;0.15897448;0.2083856;0.6642775;1.0;0.44017422;0.4352908;0.31263444;0.600017;0.408978;0.41423178;0.9278686;
0.50077784;0.15613505;0.20016253;0.6444201;1.0;0.45306295;0.48068938;0.3372331;0.65143603;0.43876022;0.45309955;0.95095503;
0.5198449;0.17737995;0.24358968;0.6886911;0.97646636;0.45697543;0.50692546;0.36098787;0.7011379;0.46498978;0.44211042;1.0;
0.4905759;0.16481619;0.21787873;0.575508;0.7432939;0.34725142;0.44545197;0.32617205;0.6188115;0.39803925;0.41484135;1.0;
0.48474297;0.1988074;0.22634229;0.4779315;0.54334044;0.29027027;0.4601985;0.36205995;0.5681886;0.42202258;0.46294302;1.0;
0.5975473;0.2977118;0.28536054;0.401976;0.5217146;0.40521014;0.62359893;0.66470116;0.8635721;0.7973366;0.6695044;1.0;
0.5346781;0.25263762;0.26542515;0.33032158;0.4576674;0.43162698;0.667806;0.76494473;1.0;0.8046456;0.69955647;0.9474825;
0.46686715;0.16782817;0.16932794;0.23042701;0.38585025;0.35025793;0.48959905;0.46317944;0.69748753;0.5597436;0.5274995;1.0;
0.391686;0.12017326;0.124641895;0.18332957;0.28626528;0.22528265;0.35618162;0.30376786;0.48522744;0.4076964;0.44231227;1.0;
0.3391979;0.09897969;0.10826794;0.1374924;0.21219774;0.16804469;0.29673892;0.24772057;0.41225138;0.32440343;0.38866493;1.0;
0.3375058;0.103371136;0.10961038;0.13144372;0.20503607;0.1535338;0.27038142;0.22010182;0.35851562;0.27964583;0.36600617;1.0;
0.374322;0.16808951;0.20584677;0.27263924;0.31205824;0.21957085;0.32155567;0.26272005;0.38320026;0.29521638;0.41001123;1.0;
0.37821552;0.21211934;0.2688188;0.3966996;0.5295889;0.3094622;0.43681538;0.3928473;0.45589355;0.35973406;0.48223218;1.0;
0.32752842;0.20140874;0.25367486;0.34386078;0.57372266;0.33347693;0.51419634;0.3963421;0.42403635;0.30780283;0.465973;1.0;
0.31987348;0.18182147;0.21046555;0.34192392;0.59070474;0.28070703;0.40062255;0.30097306;0.38388643;0.31620005;0.42429206;1.0;
0.3643658;0.19932047;0.2204306;0.369993;0.67467153;0.28249606;0.32647118;0.29789492;0.41881004;0.32673228;0.44209817;1.0;
0.3816951;0.22071363;0.2657931;0.46979803;0.8440028;0.33956715;0.30531678;0.27583754;0.42051727;0.32279167;0.40520254;1.0;
0.34231082;0.23256479;0.29597074;0.47386968;0.8990116;0.36180076;0.26371348;0.19104928;0.3394914;0.3104082;0.350214;1.0;
0.3861361;0.30562273;0.37880734;0.5316405;0.88128597;0.40707296;0.34000304;0.2898255;0.4924941;0.5820423;0.5582907;1.0;
0.4958589;0.4788774;0.4693043;0.6256211;1.0;0.62062025;0.44353405;0.45164758;0.7430309;0.88413167;0.67974263;0.88745826;
0.447559;0.54628015;0.4250827;0.49144775;0.81973016;0.5846792;0.43574727;0.45225683;0.7662445;1.0;0.64952856;0.6811591;
0.40477479;0.6144447;0.38244984;0.3506423;0.63653725;0.46024072;0.4108961;0.43763933;0.6347104;1.0;0.6271042;0.6045423;
0.4068385;0.6229668;0.36586714;0.33678016;0.6572386;0.37406692;0.33970845;0.3998066;0.6414242;1.0;0.6070507;0.65329313;
0.3676509;0.54403263;0.30196548;0.32833531;0.75371575;0.3829888;0.27757698;0.32263413;0.61845195;1.0;0.5988965;0.67155886;
0.35074806;0.5240324;0.27752927;0.32816207;0.85293454;0.39572558;0.23396537;0.2833112;0.6102959;1.0;0.5854625;0.6346124;
0.37199596;0.5880579;0.28816965;0.33608744;0.8441318;0.3622732;0.20171823;0.251693;0.57685477;1.0;0.57108;0.63450795;
0.36670098;0.57256985;0.28819486;0.33378258;0.8574123;0.3561157;0.2138379;0.24530862;0.5385577;1.0;0.5801833;0.664534;
0.35272112;0.5211843;0.25795788;0.332451;0.8775465;0.35629553;0.19630547;0.22541182;0.5160119;1.0;0.58835596;0.68482494;
0.32628635;0.4694267;0.24250732;0.32874957;0.88208294;0.35757342;0.17548226;0.22202031;0.54584515;1.0;0.56099564;0.6676941;
0.3441643;0.5146255;0.26140547;0.34776622;0.9185798;0.37854135;0.18104674;0.22260652;0.56636906;1.0;0.5806933;0.69514096;
0.3585508;0.5780359;0.27990526;0.39696497;1.0;0.39672825;0.19391742;0.21881796;0.5612957;0.9865761;0.589191;0.69881165;
0.36234793;0.57956517;0.2847309;0.36957252;1.0;0.39853758;0.17059197;0.20119138;0.5363733;0.954281;0.5731638;0.6927763;
0.3650863;0.5509931;0.27795404;0.36231062;1.0;0.3718904;0.15592921;0.19054131;0.4440869;0.885864;0.55012137;0.68839693;
0.36633974;0.5693676;0.27669948;0.35538357;1.0;0.35329577;0.14957476;0.17730631;0.3952479;0.8185695;0.52843827;0.6840797;
0.37100372;0.58337915;0.2722863;0.35239273;1.0;0.35305986;0.13882405;0.17470312;0.39016557;0.7637479;0.4958914;0.69551593;
0.38360462;0.6021742;0.26722234;0.332802;1.0;0.35391882;0.13824719;0.18810202;0.4154228;0.7233008;0.47168338;0.7057252;
0.3761761;0.57496977;0.27821696;0.3537642;1.0;0.3500154;0.13408229;0.1723461;0.38304698;0.6381531;0.41763988;0.6923098;
0.38232684;0.57271945;0.27395836;0.360059;1.0;0.34836435;0.1304332;0.16400531;0.36235592;0.5824138;0.38546845;0.70451635;
0.4135436;0.61935127;0.28539136;0.36174068;1.0;0.3544399;0.1395147;0.16212754;0.31474876;0.5449981;0.37959656;0.7522909;
0.4492954;0.67546296;0.3129623;0.36755323;1.0;0.3683783;0.15032452;0.17820674;0.34548667;0.56108034;0.3983395;0.8612055;
0.48613432;0.7084987;0.34176427;0.36174518;1.0;0.39619294;0.17195988;0.18456224;0.37524566;0.5919487;0.43725207;0.9553714;
0.49908477;0.73723376;0.34584948;0.37358865;1.0;0.3863772;0.16390292;0.17908427;0.3909497;0.5933096;0.44267216;0.9728777;
0.51267165;0.7739129;0.3523698;0.35304007;0.9775087;0.36941335;0.16178724;0.185791;0.3750543;0.5803471;0.4405502;1.0;
0.51737756;0.7692593;0.356051;0.3313183;0.90360194;0.34925714;0.16343974;0.18255854;0.34806052;0.56522137;0.44281116;1.0;
0.5058348;0.7484542;0.3426683;0.3120089;0.8314422;0.32029727;0.1443032;0.16181402;0.31094915;0.5498403;0.4458162;1.0;
0.52094185;0.75523955;0.3485462;0.29462972;0.7682999;0.30172753;0.14457981;0.16950925;0.34622097;0.53352225;0.4331963;1.0;
0.5353331;0.7936605;0.3850799;0.27184698;0.66836697;0.30048615;0.16412067;0.22136614;0.39768776;0.5635922;0.4592022;1.0;
0.68389815;0.95705986;0.73449695;0.59237397;0.8448942;0.593894;0.4860088;0.6157719;0.6963939;0.7559724;0.6542583;1.0;
0.5919855;0.9527699;0.7306705;0.75310093;1.0;0.70215243;0.5787322;0.5920793;0.71471566;0.6495639;0.60840964;0.76812905;
0.42343178;0.79581076;0.5142948;0.55665576;1.0;0.67279565;0.41348195;0.38790104;0.5175876;0.45010263;0.4438497;0.62422836;
0.4123975;0.78139514;0.470267;0.47320768;1.0;0.6169652;0.3590398;0.36334947;0.5761377;0.4881805;0.39845526;0.6341304;
0.43970397;0.7741104;0.4301624;0.4833826;1.0;0.5485756;0.30161768;0.329698;0.5932927;0.5006983;0.39845335;0.7335787;
0.40526512;0.6881868;0.3638182;0.44949698;1.0;0.49898788;0.24271668;0.26289847;0.50528336;0.4843874;0.36355844;0.7045291;
0.43719536;0.762809;0.3804672;0.45086184;1.0;0.4915261;0.25433093;0.2619357;0.49847433;0.49162486;0.36376232;0.75502735;
0.46874002;0.7889053;0.39116105;0.47168165;1.0;0.50980717;0.27944562;0.2768086;0.50544405;0.53029495;0.39400977;0.8296071;
0.470931;0.763679;0.380022;0.45653176;1.0;0.4949908;0.2566809;0.25749484;0.475749;0.5176359;0.38996682;0.8462571;
0.44228384;0.77473253;0.36247063;0.4484532;1.0;0.46272066;0.22804251;0.22669375;0.466195;0.508419;0.36488122;0.8266635;
0.45305148;0.82157683;0.36758065;0.42820036;1.0;0.44289675;0.21165907;0.20193578;0.43943554;0.5130437;0.35330242;0.806725;
0.45494092;0.83895516;0.36770636;0.42800447;1.0;0.41644374;0.2057966;0.19521013;0.45179063;0.51529515;0.3610679;0.81273377;
0.4568779;0.81309277;0.38271224;0.4328432;1.0;0.39350182;0.20292793;0.19673166;0.45489115;0.542417;0.37111664;0.8207407;
0.5306685;0.83548003;0.4780535;0.5224782;1.0;0.5157429;0.30526248;0.2849794;0.55927056;0.6073206;0.4678932;0.8608487;
0.5764696;0.8724497;0.5019699;0.49604118;1.0;0.7777497;0.41559714;0.44433153;0.7291499;0.7088033;0.57699835;0.90486544;
0.48092687;0.84536725;0.4133811;0.4440154;1.0;0.6399061;0.4100285;0.44992957;0.77741766;0.678729;0.48013067;0.73909223;
0.51078117;0.960143;0.4183629;0.45219594;1.0;0.48451385;0.34763122;0.38996887;0.75504166;0.7344397;0.5414432;0.8227984;
0.44577494;0.858312;0.37669986;0.44562122;1.0;0.3986354;0.251173;0.2966933;0.6942273;0.68320084;0.48199347;0.66833407;
0.40182376;0.83872706;0.35095626;0.41277325;1.0;0.35898083;0.1921566;0.2411519;0.6496432;0.63946664;0.40537608;0.58256185;
0.44209415;0.89227104;0.34506178;0.39961958;1.0;0.3590894;0.1494338;0.205902;0.652072;0.6554512;0.41088352;0.62204343;
0.4812485;0.90657294;0.4427886;0.4177088;1.0;0.36516973;0.19943376;0.2288422;0.6697317;0.71644086;0.46495017;0.7118088;
0.5915482;0.832832;0.6737466;0.60606974;1.0;0.4591094;0.36448756;0.4205579;0.8181555;0.81361693;0.65297216;0.9377532;
0.6601672;0.8282843;0.6879719;0.6638864;1.0;0.5732653;0.38080832;0.41414794;0.78792375;0.8733152;0.72441244;0.9417923;
0.5851467;0.8581969;0.5883205;0.6139152;1.0;0.66246563;0.41441965;0.44492662;0.89473295;0.9793036;0.7260435;0.93426555;
0.50180393;0.7282697;0.48716858;0.5273069;0.8712341;0.52521545;0.39816132;0.35494807;0.7284361;1.0;0.7222691;0.86840475;
0.46534604;0.7229506;0.41174933;0.4840539;0.9098676;0.46108982;0.30880576;0.29335797;0.71480197;1.0;0.69575584;0.8674203;
0.47561824;0.7245773;0.37778008;0.4519421;0.88938576;0.44054028;0.24616738;0.23605923;0.66633826;1.0;0.68939143;0.8837189;
0.45794085;0.7025293;0.37744296;0.39781487;0.81333053;0.4161653;0.23463091;0.21859403;0.6441856;1.0;0.6813851;0.89641374;
0.49129638;0.7017411;0.36863327;0.37089124;0.80585784;0.4003561;0.21745473;0.22071953;0.6266341;1.0;0.6793495;0.98157334;
0.49176073;0.7099543;0.368856;0.3812064;0.8212496;0.38517642;0.20581378;0.22111948;0.6416179;1.0;0.6846151;0.9914761;
0.49289224;0.7834045;0.37076214;0.38562343;0.8295864;0.37756744;0.18269838;0.20601113;0.630214;1.0;0.67456645;0.9594194;
0.4830931;0.8114998;0.36977872;0.36550856;0.83089423;0.3656976;0.17744459;0.19454937;0.65337664;1.0;0.64882;0.9226193;
0.4523865;0.72483164;0.35252893;0.36772633;0.8132634;0.35613507;0.17330664;0.19663091;0.647209;1.0;0.6595896;0.89571637;
0.47682485;0.6696082;0.39448357;0.4164333;0.84548044;0.44378915;0.2200509;0.23605856;0.65097946;1.0;0.67922664;0.9584376;
0.51093256;0.7231166;0.57309157;0.5358275;0.8441595;0.5920171;0.4015135;0.41188097;0.7741067;1.0;0.7247133;0.91928166;
0.5271491;0.76479167;0.54672;0.5703027;1.0;0.603055;0.37841928;0.39250064;0.6574969;0.78720367;0.6663511;0.8525012;
0.5611503;0.7667832;0.5023905;0.5243139;0.97185755;0.5533609;0.34889755;0.36382344;0.6219425;0.60011303;0.57786375;1.0;
0.5270448;0.70982957;0.43467572;0.4912987;0.9116147;0.4721834;0.29158726;0.30982843;0.5803673;0.5087933;0.4841065;1.0;
0.5107465;0.67179847;0.3846586;0.4569631;0.9427608;0.4400116;0.22808456;0.26433322;0.50769913;0.45454434;0.43079022;1.0;
0.5010055;0.7099482;0.3921177;0.4139402;0.90038466;0.40952837;0.17877051;0.20931481;0.44562837;0.45735434;0.40904343;1.0;
0.4807407;0.6992504;0.40460384;0.3983602;0.7998634;0.36981535;0.21391374;0.23528546;0.46711227;0.5129545;0.4374375;1.0;
0.54114103;0.645118;0.45849925;0.49369073;0.8316503;0.41013515;0.2883671;0.3496808;0.58867395;0.6770153;0.56884974;1.0;
0.5797243;0.69759935;0.5163549;0.49414057;0.9988991;0.6395252;0.421902;0.5313241;0.6371667;0.7936302;0.72906375;1.0;
0.6331573;0.82808506;0.5581097;0.48340318;0.92554176;0.6800604;0.5469755;0.6211274;0.7233086;1.0;0.6949081;0.99347806;
0.5584302;0.8359684;0.5199348;0.43141168;0.81429887;0.5059794;0.45115274;0.5335068;0.6848091;1.0;0.6530044;0.8704707;
0.51156443;0.77076817;0.47902155;0.4066169;0.8587653;0.47662818;0.3478141;0.3771961;0.5721864;1.0;0.6246744;0.8163313;
0.48839062;0.7626236;0.45683473;0.3812521;0.86649436;0.4398594;0.288251;0.32402024;0.58718675;1.0;0.6421872;0.86941224;
0.5065624;0.761563;0.4293289;0.36076352;0.86523247;0.4240038;0.25229344;0.26976022;0.5389543;1.0;0.64757043;0.90314054;
0.4937432;0.78826606;0.44052517;0.36396852;0.8239261;0.4032586;0.24898343;0.27130216;0.4979947;1.0;0.6395919;0.8670204;
0.47608712;0.80425596;0.42460376;0.35946277;0.78919405;0.38495502;0.22499995;0.27068627;0.49987823;1.0;0.6418146;0.87384564;
0.4886136;0.7868901;0.40503213;0.35926118;0.81744593;0.37701166;0.21426809;0.23891869;0.487855;1.0;0.6263715;0.87808365;
0.4797118;0.77409726;0.4116395;0.33955386;0.8651938;0.38886738;0.2047019;0.22816399;0.48938608;1.0;0.6102557;0.86619824;
0.47750914;0.7970216;0.4318161;0.33831775;0.87288284;0.38206717;0.20126438;0.22244632;0.48557764;1.0;0.60484225;0.8749557;
0.4727332;0.83702135;0.4367289;0.36575323;0.8955896;0.38726136;0.20654726;0.23180841;0.5114297;1.0;0.60002226;0.85746354;
0.49731633;0.8447397;0.42839563;0.32857144;0.8550294;0.40423322;0.20927127;0.25767094;0.5181343;1.0;0.6116874;0.8262728;
0.57624465;0.81963;0.4844633;0.3591401;0.76775926;0.46133766;0.3357035;0.41757315;0.65985626;1.0;0.6295187;0.8739144;
0.9269916;0.9794912;0.76364344;0.6280079;0.9074982;0.71642923;0.5956437;0.8233585;0.93626785;1.0;0.8101689;0.9983568;
0.82514447;0.9349322;0.7287963;0.679955;0.9741944;0.7900876;0.7243904;0.847069;0.93245065;1.0;0.81116325;0.9175745;
0.73990726;1.0;0.5714571;0.49536705;0.8843081;0.6949538;0.6829289;0.71035385;0.8187364;0.90613395;0.6471818;0.8978823;
0.6456307;1.0;0.47494414;0.3815959;0.75027853;0.52989733;0.46317682;0.5277076;0.6007656;0.76772916;0.55158883;0.89253485;
0.57379913;1.0;0.42017996;0.3453349;0.69043183;0.42972115;0.34016925;0.44474137;0.55788016;0.7247851;0.5109369;0.92896676;
0.57334644;1.0;0.40971708;0.31377143;0.6279305;0.3886674;0.26024362;0.3656575;0.5146021;0.70268065;0.4725809;0.94667304;
0.5836119;0.9775785;0.40596673;0.31165272;0.5303181;0.29920194;0.2213695;0.2942407;0.47333977;0.69341296;0.47312152;1.0;
0.54364276;0.89880526;0.43218717;0.3937855;0.5195168;0.29301667;0.24701412;0.3548359;0.5280645;0.6962573;0.51460403;1.0;
0.52446175;0.9028558;0.5024769;0.46362972;0.49347526;0.34249103;0.2982924;0.4777132;0.6562783;0.7359299;0.6150509;1.0;
0.49995807;0.865431;0.528148;0.57563806;0.8122488;0.42587724;0.3167922;0.66174686;0.92758286;0.8200553;0.71037346;1.0;
0.5743443;0.94604594;0.48798835;0.61999583;1.0;0.4332653;0.31634367;0.63530767;0.9292447;0.79923195;0.5542477;0.8850159;
0.5992822;1.0;0.48712522;0.5495352;0.97611415;0.51132715;0.3594286;0.52406603;0.8376174;0.7098101;0.58054113;0.911004;
0.6261525;0.8878922;0.5750419;0.64209294;0.9402525;0.60074204;0.4844528;0.60366243;1.0;0.8955593;0.5917826;0.89642906;
0.64253294;0.75080603;0.6772055;0.7549124;0.8738521;0.5991292;0.56446713;0.712947;1.0;0.9957838;0.7844494;0.9268929;
0.5987199;0.63817763;0.708647;0.732145;0.8062297;0.50147605;0.5161531;0.6464269;0.8519232;0.8710122;0.85953814;1.0;
0.63172513;0.6360747;0.7318492;0.6966723;0.7395973;0.42731714;0.55713147;0.6191914;0.8535229;0.8736265;0.7777825;1.0;
0.5757823;0.6660403;0.816427;0.73697084;0.87137544;0.59139395;0.6958589;0.70355415;1.0;0.9700193;0.73410493;0.78624016;
0.4867372;0.7426041;0.9320232;0.75248873;0.86720294;0.77115256;0.8213294;0.8913764;1.0;0.825245;0.7166024;0.7329032;
0.49394462;0.74881905;1.0;0.7715128;0.78847617;0.7456836;0.84550214;0.8675487;0.8440754;0.9842283;0.9523666;0.798326;
0.44290572;0.5837196;0.72904974;0.6260077;0.7689405;0.50871295;0.53045756;0.5359779;0.7105591;1.0;0.7407287;0.6653599;
0.463271;0.4754587;0.56929904;0.6210266;0.75858426;0.4626154;0.3999717;0.5562099;0.82892555;1.0;0.69666994;0.6530621;
0.50157756;0.6099546;0.91035223;0.88655245;0.8034379;0.4843478;0.4693146;0.5879759;0.8259894;1.0;0.7428809;0.62395227;
0.330208;0.49518117;1.0;0.8922262;0.72298115;0.4536534;0.4828711;0.5941217;0.71691304;0.8762969;0.6926992;0.5415445;
0.32292342;0.47469544;0.78543943;0.92699933;0.70970464;0.44124714;0.46605235;0.51063615;0.6529106;1.0;0.7535646;0.54430246;
0.32286558;0.4329424;0.6378062;1.0;0.787482;0.42908636;0.39214307;0.47746772;0.5389519;0.8708406;0.7676566;0.46315783;
0.37972805;0.44839224;0.695918;1.0;0.8502244;0.48443773;0.4112842;0.49737948;0.5847651;0.94434315;0.81709236;0.522881;
0.3167003;0.33759832;0.5296129;1.0;0.9277703;0.4784074;0.35636058;0.3980339;0.50224537;0.8658222;0.80220056;0.49493116;
0.34082335;0.3254075;0.46252006;1.0;0.9004268;0.519312;0.39788955;0.49714646;0.48801154;0.69791406;0.7393685;0.5188806;
0.9575811;0.837262;0.8353636;1.0;0.7947271;0.6792739;0.9695772;0.92015916;0.8199373;0.9170653;0.94719034;0.94913936;
0.6656187;0.6053017;0.55900264;0.6029004;0.592903;0.67264974;1.0;0.7409598;0.7114977;0.7102509;0.7043834;0.8328354;
0.59767807;0.46924374;0.5025421;0.63441384;0.5192978;0.67882186;1.0;0.7104121;0.6058002;0.5468912;0.7285414;0.8502088;
0.53900886;0.36793053;0.4232009;0.72341126;0.55136955;0.69865215;1.0;0.6694008;0.46995765;0.49125057;0.75570536;0.8133524;
0.52472496;0.3986937;0.43149242;0.899141;0.5341169;0.6454805;1.0;0.6824878;0.45742223;0.48449168;0.79522824;0.89713806;
0.54657483;0.36869466;0.45547035;1.0;0.5620741;0.49217907;0.75876427;0.43968087;0.2987283;0.40024537;0.7423224;0.9842466;
0.51816845;0.31906012;0.4013902;0.95805854;0.5015158;0.36142108;0.5566571;0.33162215;0.20057778;0.30578718;0.7873268;1.0;
0.51683664;0.28856802;0.39212573;0.97185755;0.48935708;0.240578;0.3784745;0.2338458;0.16452871;0.27110323;0.76000094;1.0;
0.5279472;0.31492168;0.38636288;0.9783332;0.4629293;0.19013181;0.34427974;0.19575724;0.14034185;0.24162161;0.64935225;1.0;
0.5085555;0.3044406;0.35519442;0.9698635;0.4435165;0.16761746;0.3305237;0.18769914;0.12696429;0.23547311;0.69637483;1.0;
0.49739474;0.30186886;0.34018898;0.95697594;0.4460939;0.17014895;0.3237677;0.18247022;0.10420772;0.20395446;0.6831378;1.0;
0.4986899;0.28758436;0.32653633;0.9895474;0.4692091;0.16808176;0.35070446;0.18577108;0.10767614;0.20399529;0.62958443;1.0;
0.48052108;0.26543033;0.3067811;0.94557744;0.44404984;0.17722832;0.37128797;0.18163067;0.0995538;0.20245592;0.64749336;1.0;
0.49779436;0.2618783;0.2949246;0.92981386;0.42882904;0.17568359;0.38913187;0.1876588;0.09017509;0.1913813;0.67430127;1.0;
0.49069318;0.25559035;0.31843212;0.96486694;0.4505338;0.19325897;0.43112132;0.20532589;0.09301584;0.17966272;0.6270905;1.0;
0.46699822;0.22400038;0.3290097;0.9955982;0.4598331;0.20264089;0.45144358;0.21049646;0.09131804;0.17431182;0.63549125;1.0;
0.4701512;0.23833479;0.3416224;0.9987792;0.46929058;0.21866916;0.46016526;0.21127573;0.09900289;0.17850018;0.64517814;1.0;
0.4508415;0.2490579;0.34751096;0.9922127;0.4827247;0.2459216;0.48383114;0.23944536;0.13179502;0.24678628;0.71979636;1.0;
0.43799186;0.29498908;0.38114586;1.0;0.5081782;0.33787745;0.5294446;0.29361525;0.17993478;0.34069037;0.83221745;0.87642425;
0.39923787;0.25790092;0.36818767;1.0;0.5517721;0.43125317;0.5106973;0.30013597;0.20854953;0.34340456;0.63491136;0.597917;
0.33980107;0.20280543;0.3447061;1.0;0.55698806;0.45215636;0.39472917;0.24433877;0.1856956;0.23619328;0.38930032;0.40444496;
0.31383756;0.21007894;0.3344095;1.0;0.54267114;0.45068678;0.33403343;0.18750125;0.12835306;0.1802258;0.32919115;0.36374784;
0.2823954;0.19125037;0.3277895;1.0;0.5122841;0.31521192;0.23855409;0.1548453;0.10661552;0.17666736;0.35638267;0.40874717;
0.25450537;0.17174858;0.33108193;1.0;0.47388244;0.20113403;0.18053643;0.13193859;0.10131389;0.14079502;0.31576484;0.40609053;
0.23449922;0.17016834;0.32031313;1.0;0.47647431;0.10427864;0.11719269;0.10731557;0.08007297;0.0981694;0.28822112;0.35719705;
0.22295234;0.15887567;0.318123;1.0;0.4678489;0.09154475;0.10521576;0.1161618;0.0773732;0.098674946;0.30973485;0.37011856;
0.23613611;0.15694763;0.31734002;1.0;0.45642146;0.08212473;0.09051463;0.09993475;0.06759326;0.09781042;0.32011306;0.38292512;
0.22829545;0.15926556;0.31612608;1.0;0.47937295;0.09281298;0.090731844;0.089483574;0.0734003;0.10825359;0.33306885;0.38128674;
0.23155579;0.16877998;0.31416452;1.0;0.4861548;0.1544908;0.13491614;0.09169863;0.07304196;0.11443137;0.34502003;0.38069552;
0.23145247;0.17554824;0.313784;1.0;0.5177705;0.1504273;0.14084788;0.1140753;0.07832061;0.10310165;0.34961697;0.37912485;
0.26772797;0.22166926;0.35323584;1.0;0.5076052;0.14923134;0.18579033;0.1781439;0.13057709;0.14574327;0.3390577;0.38458255;
0.47813;0.632972;0.7559638;1.0;0.6500715;0.54862154;0.77744555;0.5948954;0.4290933;0.56802976;0.6188069;0.6254533;
0.70577127;0.70528686;0.7839902;0.92754537;0.7341684;0.70368296;1.0;0.84920514;0.71383923;0.89023316;0.8251306;0.9257481;
0.6215237;0.5522748;0.7181307;1.0;0.7677114;0.65118337;0.83635014;0.78306574;0.6601771;0.7145499;0.7149537;0.94367504;
0.5561815;0.4915023;0.70582414;1.0;0.668388;0.55222297;0.67890805;0.58586;0.5198598;0.5451588;0.6828372;0.9487769;
0.541115;0.50370646;0.6649935;1.0;0.64004004;0.49176478;0.7323592;0.50471246;0.36941418;0.44405222;0.5896892;0.94116235;
0.5298335;0.47447073;0.62038636;0.9961316;0.5957199;0.37764975;0.6668233;0.4337368;0.29228678;0.384145;0.65455586;1.0;
0.5187936;0.4525461;0.5630606;1.0;0.5797499;0.2982522;0.53014266;0.350426;0.25841093;0.3533174;0.6268347;0.9824487;
0.50898135;0.4167807;0.5598649;1.0;0.5636191;0.2587347;0.48222607;0.28702927;0.22328493;0.331127;0.5448217;0.9774769;
0.5091617;0.411771;0.51627207;1.0;0.5322592;0.21822895;0.41868237;0.24874346;0.19456398;0.30047235;0.5956536;0.99869424;
0.50138384;0.38720903;0.43223682;1.0;0.53258026;0.19219068;0.38046914;0.20963071;0.16857055;0.28896496;0.60540617;0.97726667;
0.48199427;0.3653194;0.36991072;1.0;0.54231256;0.19714183;0.37128097;0.21630706;0.16828142;0.2646406;0.5497547;0.9909581;
0.4608032;0.32675985;0.3598444;1.0;0.5303199;0.18309437;0.3548466;0.20271178;0.14986454;0.25170293;0.5518393;0.96550965;
0.47010761;0.290125;0.35329542;1.0;0.51983964;0.17773135;0.37615165;0.2039698;0.14379784;0.24729064;0.5845132;0.9883239;
0.4698008;0.27326685;0.3617326;0.9801175;0.50318396;0.1716445;0.3675022;0.19140765;0.13559957;0.24044393;0.55782855;1.0;
0.44799718;0.2553303;0.38006675;0.998835;0.5132747;0.16930649;0.36162496;0.18910918;0.13951682;0.23530187;0.51783395;1.0;
0.4695415;0.24844307;0.3534799;0.9630909;0.47969905;0.15879668;0.36234432;0.18411219;0.12672609;0.22457318;0.54783636;1.0;
0.4681201;0.23911537;0.3495857;0.9450894;0.45356634;0.16814795;0.37557584;0.18211277;0.114115;0.21203725;0.5562565;1.0;
0.46968943;0.24402133;0.3571407;0.9579472;0.4553472;0.16188098;0.37591645;0.19885339;0.13479812;0.2224355;0.49841294;1.0;
0.47972104;0.25697866;0.36261547;0.9720328;0.4812279;0.1785038;0.38251752;0.19997634;0.13901417;0.236981;0.51669955;1.0;
0.4796659;0.23714818;0.3749786;0.9727;0.4601869;0.16053894;0.36656728;0.19641264;0.133037;0.2382812;0.53766376;1.0;
0.49621347;0.23956715;0.37254545;0.949774;0.49552068;0.19392659;0.37983057;0.22472785;0.14839073;0.22054154;0.530586;1.0;
0.6508923;0.50456494;0.55952305;0.9197917;0.6371773;0.43532497;0.7284958;0.53450507;0.3599066;0.36690596;0.6298557;1.0;
0.64487845;0.5872817;0.6789607;0.7740719;0.52533686;0.5229193;1.0;0.78252876;0.5741002;0.57075757;0.6499774;0.75481784;
0.59486663;0.5062427;0.7258691;0.86292976;0.5335325;0.6580525;1.0;0.758159;0.65441746;0.73453677;0.7625224;0.8821325;
0.5899913;0.48586452;0.66617;0.81201524;0.5011174;0.6303502;0.986457;0.74183196;0.57275283;0.6706168;0.71635354;1.0;
0.47272342;0.4433389;0.57332975;0.7290102;0.39628586;0.5201756;1.0;0.73065954;0.456573;0.47808415;0.6292982;0.88046753;
0.45420176;0.4070025;0.5464831;0.7761794;0.4033726;0.45124906;1.0;0.6596015;0.35440636;0.40518752;0.57251513;0.86829454;
0.5020261;0.41290492;0.5929638;0.85564315;0.43747127;0.44710508;0.93747836;0.5955653;0.33422053;0.38488737;0.58900344;1.0;
0.49758863;0.34687057;0.5262505;0.7908941;0.36874673;0.33838153;0.7494194;0.46375617;0.29728118;0.36865976;0.56248325;1.0;
0.46779552;0.3115339;0.49868864;0.81071615;0.34699434;0.30546072;0.7168365;0.4474803;0.27240133;0.33778724;0.54446256;1.0;
0.45328096;0.29762182;0.4792984;0.76842266;0.3602427;0.30534407;0.71772265;0.44952133;0.27573317;0.36594683;0.51960814;1.0;
0.44164735;0.31326383;0.46844006;0.75862896;0.34589925;0.30554298;0.72910815;0.4265363;0.25935337;0.32484064;0.4955172;1.0;
0.44254753;0.32489583;0.45884845;0.77831334;0.3610531;0.30907035;0.73874766;0.41444704;0.25846824;0.35005623;0.4825744;1.0;
