A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;baseNote;variation1;variation2
0;0.0;103653.42455173729;108728.75605936571;119896.85038297811;1273532;128871.68603343003;131064.11048453892;133933.12385326723;154088.11492377068;169488.38624769612;181630.19803890624;204824.14969191086;208755.23116220962;234506.78160260513;243855.9360775525;262687.7082797738;266217.5904401329;271995.9260190707;27779.937707138248;28915.386415867164;301801.64468441956;31376.175488836063;337582.09368049365;337769.9982120143;340172.9410421649;380633.94550541905;395515.34410221025;432807.7420387687;45439.00460316791;469144.24260298564;4820224.041875181;500392.46681399574;5042178.631386041;5093671.302393744;513997.03128047625;517040.7837671161;524787.7823765582;533068.6072440409;54234.518074657186;550362.8994306807;62325.49604471561;72382.48325873539;7264.040364566034;80423.43888713338;87241.62839712527;92071.83492448664;97271.77332921248;[A];[MAJ];[];
0;0.0;111689.59976062164;112813.31666817162;114530.82784599448;118140.26123397;118816.85536295848;1273532;131566.97796226412;132779.22605747083;14133.963012952026;144247.5418369603;151788.5753934796;15692.366732684011;1687168.9431341365;189252.07215870023;241453.89505005896;241609.65491618615;243980.34113908856;246101.31188555298;2479988.006769773;258109.1393585411;270304.2149949304;273451.5623028967;27717.150238821985;278921.56839372293;289697.41597949463;296755.3266941503;32560.08273127874;328562.8205505245;332104.7224370727;355673.66376927105;3739576.300097655;400206.13530597393;405609.21442666533;45815.2803110051;52737.49795659519;53793.3649385844;547445.0190902306;66196.06088711371;74064.31755052073;80021.31598621163;85615.5935686414;87546.53956131086;87566.7953754554;88470.77353919664;96153.039226785;98212.34992826823;[A];[MAJ];[];
0;0.0;102133.86590013077;111393.82886720521;114321.13257815196;114640.6682216523;116515.55613899104;118119.62254105296;118489.77669115212;122836.87674934963;125414.30360018401;1256494.9460943122;1273532;136484.5992281123;137020.55525933063;140226.47797058424;143380.17996865325;149836.79510513676;155960.4243802137;1607574.7883775588;161767.09376000412;164871.01342835196;165887.70361973072;169068.9296420295;172377.46651326268;172883.4585916372;173057.15307654388;184633.62245480108;184969.6509868045;189140.8335700519;195171.96647789414;204425.2065591731;218582.81451617824;236212.06347375942;277825.25168562576;2874745.0598261384;301021.30152244255;307683.15148872574;331858.30257128825;364978.1009866805;406026.3755504618;64423.683187697054;68360.04785368571;73536.3154499537;79330.3625363888;87551.9162530299;91157.35107308567;96186.07279535379;[A];[MAJ];[];
0;0.0;100802.20393417361;100847.47743213539;106232.91254625015;115207.19179201552;116095.57250814047;116868.1805587477;1273532;130555.64018606365;132589.73732570754;136401.85190397262;153087.68301556265;156804.38682982407;170592.81529006187;171413.77186259493;18108.547989471565;181388.39105934856;2035051.1831785557;213909.8967472541;2265376.109973938;237322.11505779994;243455.60740764957;258102.3701856406;283833.6722954392;31294.744977057202;315400.4797467908;33784.89254184579;364343.30087620456;44731.23350980879;45379.32184377509;453892.80329225986;52289.7741771429;57851.95612426138;62158.06652069203;68001.91372259115;71256.50780770823;75910.96570638518;79146.34430032606;80973.88179352206;82395.11705226266;85833.6044351716;90417.9142899118;91404.60892098716;93720.08706652261;96388.47628292815;98209.92062486605;99369.32148445572;[A];[MAJ];[];
0;0.0;106193.73645463304;116465.389384027;11712.627712780755;12481.990611705096;1273532;128520.6376420184;131293.86858053264;134466.93883836537;135654.22274016656;137197.0083307714;145321.70320716;1635460.0215136763;163673.3528170276;163978.72927512458;173724.2126550705;17663.78874957451;179904.5291007278;19035.124918377856;1942981.1321348322;20091.78541993806;215560.59279607268;215772.31132242366;263368.0488667877;273500.30749456823;27688.529502815298;282480.16501053714;28364.180961862858;32386.951330417494;33818.50460005066;42003.865933214205;44598.28948852173;4740.30877738247;47796.77462903428;58807.633023574504;59774.42279479974;61719.775888659045;62858.5417020108;67331.02406749238;68168.36951695997;75504.83414262833;80661.40800341759;82659.61973790312;86802.8513650738;91788.02936972679;92326.32054225482;98402.34889341719;[A];[MAJ];[];
0;0.0;108031.66788685154;126464.53742696981;1273532;1325635.6041075115;145966.9480866213;148044.9758914267;148346.83998096405;164143.42903897254;164605.9662744789;197961.2953813929;20832.542431962098;21034.306332560307;21560.491127916175;24722.424320305934;252169.69448217563;283244.9809580231;28625.644111009038;34815.2534076425;35144.637942815454;37096.541370234365;38731.08313924181;44087.142175307454;44737.77295875985;45292.132481836314;45309.677488731235;45720.85224051296;46483.44068771178;47788.613792629556;51271.043418734516;55895.937359360076;56965.491408159956;57387.34367499681;59274.25037679772;61514.802099101216;64282.256123742874;73788.28631644881;74482.059534947;77965.05827562288;85484.71991643489;86985.71918856949;87689.54790691959;89681.32432506514;9028.543892614758;91737.83336474678;95424.39507264578;980730.6398038213;[A];[MAJ];[];
0;0.0;102236.93822580454;102370.15326599008;106910.83628245899;10873.605500393545;114008.48288650715;119563.09254837527;1273532;128303.89363887558;136825.64727681127;142745.61399773572;16762.476843968976;171197.01720857888;17890.797742795283;17990.834024394728;183107.2422684659;21943.392181032254;22921.730926974717;27261.157493596584;28559.17444895709;32877.47978171368;37608.68131004125;38710.336071133905;39803.352523993955;40341.10880155335;41192.63063314025;412973.85069014697;44151.70381657421;46284.49142613134;47325.32612220057;50260.59497603804;55841.966058511825;55864.405999899915;56577.51539197453;60524.40370075747;61605.8756422931;66181.78657854887;67103.52521090936;70600.01679241151;75726.49925989857;80930.09155533649;812246.6697219828;84032.47657854731;90521.54515127993;92011.93969068918;96082.29335250943;965664.7093778292;[A];[MAJ];[];
0;0.0;107917.88509272925;119107.28801089908;121723.71286906264;1273532;130848.36628013177;141393.46379663888;14421.05794470223;18266.168458587268;1829.1845460508093;19069.928688188058;20796.844794376564;22061.583644456525;24114.733481611198;29099.852423423785;31230.705648348798;32740.277585155593;33484.12422903683;33788.64446242886;33802.689801653534;33896.66570015001;34572.84964402867;34586.39478046246;36626.06939657949;429632.43635971064;48113.893891235966;48133.98535786031;48567.99905830926;48854.87485143319;50410.92669013377;52950.534242079826;55011.925611372986;55132.009771413475;55215.791277965254;63785.30629282618;63859.945061208105;65424.44689342939;66279.21997430598;67906.98074408024;68912.63593507244;704512.1031084175;74695.8908288841;77197.71790173883;88904.19992715133;959495.0414118686;97205.2786481198;99479.50726698064;[A];[MAJ];[];
0;0.0;1080559.7397604834;113049.24698633612;123708.28879449623;126637.01103632725;1273532;18397.882080822998;193817.3454676699;27024.65493267011;27214.25980774021;27402.22601040473;29911.908868970204;30336.68496368679;31585.423763025276;32145.692443103802;35143.64678051061;35373.74456452344;35958.410261019795;37540.87015517799;37678.90251201764;397674.3569757707;40999.012667087;41763.62932768511;42443.890375647294;44296.62344268927;471095.7184006822;47299.93367601394;50794.384383989374;51401.508695689976;5205.266967792678;54924.139488023575;54997.15411239706;55566.326593914964;58440.02386067119;60197.30916091285;62593.487955583725;68800.010570807;73841.96868941483;82266.08832437378;85576.74031528845;88339.56989104318;89539.35181483159;89958.6292662021;91015.1816584193;91632.80118245553;94688.38273971164;94797.96750011861;[A];[MAJ];[];
0;0.0;120550.23090092457;1273532;146289.30367600135;151578.31923296815;1565803.5530016525;157483.25514810177;158308.4949472455;163065.3558135035;165314.56531033423;170455.05978291595;173380.10636721845;177207.91302864352;191908.8622787187;197124.19206959623;205790.46783574563;206946.18346402442;212131.5292708668;229411.2170344566;233435.62064690716;289267.93592532404;366695.45443690656;374829.8461802557;410398.8570625207;4118471.518945243;431142.71797392174;443532.4711981192;4779740.871693609;483399.29114187445;524951.2318151464;552107.1321660598;5827135.978507981;594854.3141944107;59657.61114472412;622725.6179876514;632568.0755942153;660960.3658229777;73068.67251576058;75262.02422975912;76903.27284742899;78639.44126730066;809312.1193754401;810542.2512461662;879045.9004794072;937390.7264880094;93839.64691714097;958722.093628413;[A];[MAJ];[];
0;0.0;112071.4655942524;1273532;135752.38004330054;136542.96223414637;149559.71902939107;152438.73737033573;159173.92866232365;162087.60310499877;176798.89565255804;179433.6104761313;179794.96920984727;180204.08320700057;183341.65479629248;197432.64323818087;203760.02036619931;222349.8986071214;223941.74585879964;230200.01344542784;235441.14054488298;236967.47441803745;242408.80323684297;244915.0397297871;259117.7017047206;262970.9663690385;275125.5319159673;286029.6926501165;3050308.8491797554;312376.0630884777;338323.4064494869;354954.716032886;434442.38923980534;435163.84981295385;4392622.212043503;457062.55338274717;5060751.497520393;517855.86267856846;519872.0118082449;55727.32278196647;562245.2041805673;67001.02772288317;743925.0391539847;75980.63296189197;76401.20844276767;80885.42164878646;827659.9373626086;854034.4600359843;[A];[MAJ];[];
0;0.0;105322.5627336314;108140.44937949537;110865.34667611611;117067.967670317;118882.57822355036;125972.69633958448;1273532;134814.7867291375;137547.15361046378;139745.46425654448;1423860.7110480904;145056.64424021193;148617.15838637482;154523.4564304593;170425.885515523;170651.8848396951;171814.34437523186;172878.9280855338;174588.76194699094;196080.95214838893;198331.12556393078;200526.76964213143;202174.7425853033;212246.26667574036;216283.40678384638;224654.74974660794;246559.17301042602;256709.44034834052;258086.49555864613;258324.6973055288;263847.1297322391;3344704.24647891;350613.80435336276;354774.06636707415;367997.6398407011;3781680.4846628266;381202.4650366695;388112.33398526005;420845.3708293449;449685.73239488277;581829.5084596721;585063.1215318334;61191.30552848834;707913.4961948709;75556.29663710768;93925.93264935633;[A];[MAJ];[];
0;0.0;100705.55667781846;105090.63974268627;108194.4351510108;118510.11524081785;12550.980458388502;1273532;149886.44197672454;150691.94916912066;164781.5851563491;179369.7590972498;2084821.048846281;212278.03637951906;219452.23923866515;220696.81901590293;23103.510833143944;23202.069635857588;272135.64788480586;2877335.971007046;28934.698789242884;339704.18735912873;34952.706466016985;35726.349715561;374671.92928768904;386635.5059626239;413907.54268054693;418370.6495850354;419197.10704323987;44122.475061119956;47542.93247355451;485863.95989276125;499949.8346473637;50323.68976131985;56232.593255466934;58490.86445616497;588732.8194916296;59673.07502519524;60841.418283603205;63513.186440939884;6559.82241832953;669763.8855905166;68978.35679465564;75163.5494007268;800240.8470884399;88491.40829310993;90981.49485918568;98298.326558978;[A];[MAJ];[];
0;0.0;101115.93608132793;105800.75276425107;112128.67245039836;122032.74784007872;125445.71221269153;1273532;136754.3079643822;140426.2394908388;150782.4466842929;157564.4645077799;159983.3990773522;162115.27024413;178262.09463150965;184761.23469633042;193098.74746780735;195639.96811527433;204002.4530363914;206982.83674461755;210903.42879143;2133963.8926947378;216671.50963529316;217903.88175042917;241691.93535589107;249035.27813529316;262315.0121180447;270540.4274728071;275103.89313682617;305045.7436984163;309167.03709542775;338668.05961254664;388368.08323361515;404880.04431642866;415664.76707793085;415789.7670381745;417219.4073329188;421031.2466237624;423171.17765688366;449780.56256232614;461376.8530494667;473185.2079610611;547016.8071286211;558533.5687553787;608186.1702770775;77718.62444703231;831791.3723159233;928856.2345437402;[A];[MAJ];[];
0;0.0;104163.16099629826;1108562.6756896435;11261.218167423107;1273532;1286116.0152897742;130180.88637424087;1494979.00594741;1635920.9792203505;165814.1869113522;1854363.6609995156;187813.3658448218;187850.57811131066;189436.8395040567;20752.103434097466;212062.89075399912;256358.28834302624;27308.272409302223;283853.6591726859;285669.3635595636;307111.0646838088;321446.264874315;339020.31243217457;359069.54640572646;423316.5059614754;4249795.689975091;453850.00350854907;460947.1738676581;46222.10349977352;468769.1004534796;51649.83575083065;523634.0895397718;568973.3856329797;569550.0200374572;5887708.26987396;603582.5381800471;651941.4123584649;667884.2031850623;66841.35538761796;672830.7463637313;677240.0531090264;7140571.727370096;755057.5507310429;779489.8596310325;806076.2905327542;850706.4326259838;86716.85544026825;[A];[MAJ];[];
0;0.0;105382.15814940252;106589.02599738611;123651.50252232242;1273532;153757.0897788378;154611.17385916188;16027.282167642037;172710.9924977471;175284.27267540028;184623.32581796293;193064.83832731794;199194.0040400949;20997.73946601579;214470.6738405503;227720.06220143332;228001.13984838282;239438.38480631556;243793.38997475742;246303.71507424169;294491.019176082;294581.79947724065;295216.92365744646;30806.1866599389;344732.54408396274;351507.4592110438;3574515.512959786;370208.6197769677;398962.14591688203;40044.91441913896;402519.89718911453;4038963.53833374;45981.71249360699;461526.15369883727;479906.20440563833;50176.000192168074;5786822.7905625105;65441.76920193701;679277.6342963221;71101.7845599676;71846.03924641067;73768.23121963184;74581.22568971266;746853.0201956398;890942.5997717261;94228.64600320661;99224.12922104444;[A];[MAJ];[];
0;0.0;100434.74248693054;117349.52203289028;1273532;133016.7701650632;138305.46498509936;143316.16435437163;144583.26189048536;147707.98806066933;150998.7250407127;153588.59959566733;156020.32557637495;157074.37484773557;160595.05540002545;161792.9591621572;167162.86743512622;172118.4815187311;174231.39865687347;174279.87750108467;197496.516677834;1976287.5316899503;204487.4851069212;2384788.452313425;241098.89287590838;243701.85224646752;254063.43038033383;256431.7828864066;258716.264588226;279534.63501221116;282252.24953337415;306620.2095193291;313691.68270567845;326299.3536496176;394907.28897529066;396718.2576439912;428861.1098802085;4389143.670148741;448293.8138953402;482647.4456909953;50412.86395213658;528261.2685919533;53697.87674947313;631909.533171777;653219.7943884395;74891.95976237787;82597.72656531949;96649.4307838936;[A];[MAJ];[];
