C;C^;D;D^;E;F;F^;G;G^;A;A^;B;baseNote;variation1;variation2;
0.8939962;0.34508845;0.20851058;0.16706969;0.4215632;0.20296308;0.2885567;1.0;0.3915076;0.1652593;0.24352454;0.52320886;[C];[MAJ];[];
0.9766328;0.35607845;0.24088831;0.18345523;0.43223995;0.19063172;0.2776799;1.0;0.3955502;0.1575502;0.24271798;0.5382576;[C];[MAJ];[];
0.9393091;0.33640826;0.22611195;0.16428827;0.38629794;0.17358735;0.26547268;1.0;0.38232622;0.12826245;0.19625697;0.4898569;[C];[MAJ];[];
0.899965;0.3078697;0.20941786;0.15875107;0.3945496;0.1668101;0.26590055;1.0;0.34880123;0.10478703;0.16581577;0.43186423;[C];[MAJ];[];
0.8843258;0.2976402;0.19118384;0.15569314;0.3880875;0.1636281;0.25770402;1.0;0.3354197;0.08891664;0.13482164;0.3919321;[C];[MAJ];[];
0.9238627;0.2989732;0.18509503;0.15728302;0.40723825;0.1666979;0.24928598;1.0;0.3307042;0.07803838;0.10913664;0.37160072;[C];[MAJ];[];
0.9169029;0.29391396;0.16928981;0.15355521;0.39619914;0.16828275;0.24708076;1.0;0.31575218;0.07892155;0.10401996;0.31383732;[C];[MAJ];[];
0.941674;0.29823035;0.15147987;0.14936695;0.39576295;0.1687684;0.23782863;1.0;0.31266934;0.07777519;0.103269756;0.34499294;[C];[MAJ];[];
0.9407038;0.29655266;0.14891566;0.15685123;0.41522855;0.16949295;0.23218419;1.0;0.30876338;0.070294715;0.105514325;0.36857668;[C];[MAJ];[];
0.9440444;0.2955873;0.14936502;0.16247937;0.42579165;0.1678294;0.23723613;1.0;0.30414286;0.06999049;0.10408404;0.3830396;[C];[MAJ];[];
0.98783433;0.3600734;0.2029169;0.21753624;0.46457458;0.18758704;0.27667934;1.0;0.33196297;0.09268104;0.1268826;0.41622043;[C];[MAJ];[];
1.0;0.42595425;0.24987604;0.31691948;0.558026;0.2633883;0.35880324;0.96813774;0.483177;0.19174398;0.21222799;0.4716891;[C];[MAJ];[];
1.0;0.5200835;0.38998967;0.46594682;0.6519738;0.47788477;0.6126383;0.9438312;0.61556035;0.3321989;0.3689655;0.6122175;[C];[MAJ];[];
0.7311879;0.42421374;0.3257906;0.36048612;0.4103706;0.41007677;0.56017673;1.0;0.58547294;0.30163106;0.35004082;0.49807882;[C];[MAJ];[];
0.6786569;0.35900196;0.25021404;0.2612137;0.33847544;0.3127405;0.40891084;1.0;0.44368008;0.24019144;0.26135752;0.4316327;[C];[MAJ];[];
0.6600275;0.29369557;0.17681804;0.14264242;0.23945753;0.19522618;0.31986985;1.0;0.37364364;0.15447068;0.16260529;0.31471792;[C];[MAJ];[];
0.60516053;0.25341;0.1725426;0.12869124;0.24167712;0.16218084;0.29283667;1.0;0.358365;0.12753771;0.15978093;0.29816735;[C];[MAJ];[];
0.57744884;0.23606336;0.17482428;0.11770456;0.23657602;0.12915632;0.2663381;1.0;0.31966537;0.11272087;0.14409195;0.289631;[C];[MAJ];[];
0.59953713;0.24440949;0.16215082;0.10320338;0.23151805;0.12516981;0.25827587;1.0;0.3218743;0.10431694;0.14687568;0.31178573;[C];[MAJ];[];
0.64850384;0.2534944;0.1797884;0.11312859;0.24924873;0.12959221;0.24686722;1.0;0.33385795;0.10184537;0.13678618;0.332023;[C];[MAJ];[];
0.7073602;0.2781788;0.21471658;0.14034648;0.29269278;0.13812783;0.24919587;1.0;0.33829567;0.10208258;0.15473685;0.36415234;[C];[MAJ];[];
0.8356205;0.41522262;0.37254855;0.3003014;0.41790506;0.27646944;0.35490358;1.0;0.48777297;0.23559384;0.30242613;0.48472863;[C];[MAJ];[];
0.939779;0.569609;0.46631116;0.4221925;0.5203669;0.50259584;0.58334094;1.0;0.66829705;0.3373579;0.41498992;0.5510632;[C];[MAJ];[];
0.8455119;0.44196236;0.31825814;0.37447724;0.48155817;0.39511442;0.5899505;1.0;0.6005297;0.3224284;0.36016348;0.50812966;[C];[MAJ];[];
0.86757183;0.38898578;0.2590386;0.25209585;0.40989095;0.2966676;0.43969858;1.0;0.5070966;0.23019594;0.22926041;0.45195326;[C];[MAJ];[];
0.99317306;0.39791125;0.22992687;0.18210348;0.36273074;0.22979257;0.33082625;1.0;0.45518312;0.17201078;0.20118122;0.46870884;[C];[MAJ];[];
0.9203848;0.35056388;0.21036771;0.16799553;0.33281702;0.20477377;0.3323712;1.0;0.40219823;0.12974507;0.1570285;0.40144157;[C];[MAJ];[];
0.8650514;0.31309298;0.18639906;0.14094469;0.3057176;0.17356974;0.3204427;1.0;0.36853135;0.10780805;0.13119128;0.3645175;[C];[MAJ];[];
0.90394276;0.32931337;0.18036766;0.13060096;0.29187512;0.15115908;0.29826155;1.0;0.36362365;0.0946819;0.11813763;0.34792;[C];[MAJ];[];
0.8814183;0.31192657;0.17977525;0.13224743;0.28995675;0.13654731;0.28431723;1.0;0.34830183;0.08671512;0.112319276;0.33235505;[C];[MAJ];[];
0.91490006;0.32369787;0.17639488;0.13263144;0.30254355;0.14540327;0.28136766;1.0;0.34867582;0.079115264;0.10708435;0.3618175;[C];[MAJ];[];
0.9708706;0.33815405;0.17550455;0.13352601;0.32522535;0.15491839;0.28821477;1.0;0.35599267;0.08423818;0.11792493;0.3968292;[C];[MAJ];[];
0.9938424;0.3402737;0.15050983;0.12806362;0.31508446;0.14901061;0.2818754;1.0;0.35055426;0.07876667;0.102214575;0.40677285;[C];[MAJ];[];
1.0;0.34104583;0.13914423;0.122032695;0.3081958;0.14120623;0.2758037;0.9839536;0.34532338;0.07930313;0.111150205;0.40184546;[C];[MAJ];[];
1.0;0.34367704;0.13531508;0.118218206;0.3063764;0.14855964;0.26267725;0.94105107;0.32768148;0.078521766;0.10795032;0.369202;[C];[MAJ];[];
1.0;0.35166484;0.13701361;0.11967437;0.3048359;0.14378698;0.24330136;0.88182455;0.31480464;0.07511132;0.106352605;0.36426368;[C];[MAJ];[];
1.0;0.35460025;0.13330686;0.11086832;0.296628;0.1407332;0.22935607;0.8158357;0.3054225;0.06758242;0.09950675;0.36436576;[C];[MAJ];[];
1.0;0.35476747;0.12992704;0.111600995;0.28662646;0.12442309;0.20905796;0.7310031;0.27978477;0.065395184;0.100345604;0.37950778;[C];[MAJ];[];
1.0;0.35299104;0.13575453;0.11248706;0.27836078;0.12346599;0.1957643;0.6460371;0.25270504;0.058419883;0.0965974;0.3892766;[C];[MAJ];[];
1.0;0.35369837;0.14094353;0.11149781;0.27702236;0.11916924;0.19081818;0.5858634;0.24795131;0.06203968;0.10197183;0.40233305;[C];[MAJ];[];
1.0;0.41931006;0.19002956;0.15827416;0.30891848;0.15117891;0.22145462;0.5841546;0.29769894;0.12828319;0.18517856;0.4587074;[C];[MAJ];[];
1.0;0.5453995;0.27697948;0.26454222;0.39211065;0.28757668;0.46488577;0.8522748;0.46974242;0.2566768;0.41714042;0.57182974;[C];[MAJ];[];
0.8164895;0.41389158;0.23539211;0.23499838;0.36956674;0.32051384;0.5111975;1.0;0.5554318;0.2265818;0.34188047;0.5527506;[C];[MAJ];[];
0.6390576;0.2977648;0.16658956;0.17187195;0.35131174;0.2812558;0.41398707;1.0;0.51857084;0.1769274;0.20154524;0.4401994;[C];[MAJ];[];
0.62788755;0.2793019;0.16534242;0.16892496;0.37338302;0.26967952;0.378745;1.0;0.43580225;0.13231488;0.16496307;0.42083874;[C];[MAJ];[];
0.69007945;0.29316822;0.15512212;0.14948267;0.35649106;0.2531106;0.35243782;1.0;0.41162062;0.10507421;0.14532019;0.37134314;[C];[MAJ];[];
0.78235376;0.31739762;0.16936833;0.14561093;0.3433179;0.22763406;0.3706214;1.0;0.37779918;0.10696644;0.14102364;0.38904595;[C];[MAJ];[];
0.8302252;0.317077;0.16352981;0.15041627;0.3532501;0.19564167;0.35862482;1.0;0.36305967;0.086545445;0.12674649;0.4374425;[C];[MAJ];[];
0.88311714;0.33495858;0.1562886;0.15279053;0.38500813;0.1987175;0.338139;1.0;0.3660836;0.082207814;0.13503684;0.49164733;[C];[MAJ];[];
0.912735;0.34605014;0.16942695;0.15638803;0.39393467;0.20067568;0.32658648;1.0;0.3521305;0.078215495;0.12091867;0.4884246;[C];[MAJ];[];
0.90539813;0.43768802;0.25205603;0.23570749;0.40682787;0.27497303;0.42252085;1.0;0.4351566;0.15800285;0.22129776;0.4986169;[C];[MAJ];[];
0.9819894;0.5208025;0.4034954;0.34808275;0.4717776;0.49596357;0.62193006;1.0;0.6656451;0.36096048;0.4162576;0.65007436;[C];[MAJ];[];
0.8457029;0.45460293;0.37158364;0.29600072;0.4353258;0.4211536;0.50666803;1.0;0.544456;0.31505606;0.41055495;0.6196412;[C];[MAJ];[];
0.7908593;0.4125123;0.3141835;0.19926603;0.3268341;0.21788764;0.34005788;1.0;0.41371816;0.23627007;0.29605082;0.4676121;[C];[MAJ];[];
0.815688;0.4155239;0.2814409;0.15985875;0.33030877;0.2105409;0.3195548;1.0;0.38670444;0.19292523;0.25776908;0.4029691;[C];[MAJ];[];
0.7857699;0.3674578;0.23554698;0.15234154;0.35929522;0.19226176;0.2941758;1.0;0.3475298;0.16479665;0.248088;0.3823779;[C];[MAJ];[];
0.7468028;0.33268365;0.20088208;0.13236412;0.3365875;0.16158915;0.28220537;1.0;0.3081781;0.12782302;0.19932339;0.35101503;[C];[MAJ];[];
0.71659267;0.304961;0.19781666;0.13098286;0.31921205;0.13995701;0.27127576;1.0;0.29959676;0.112017214;0.16994564;0.31020546;[C];[MAJ];[];
0.70725995;0.29011324;0.19846655;0.13298245;0.31552136;0.12840176;0.25561014;1.0;0.29451725;0.110444225;0.154677;0.29672545;[C];[MAJ];[];
0.74485147;0.32166818;0.22539395;0.17720652;0.35140827;0.1385128;0.26580238;1.0;0.31880468;0.13167849;0.19107105;0.3720427;[C];[MAJ];[];
0.8398879;0.45630237;0.3862623;0.32330072;0.42226788;0.23007913;0.36913007;1.0;0.3984067;0.23242334;0.32644257;0.48316756;[C];[MAJ];[];
0.81314075;0.45999086;0.38442352;0.33459347;0.41035408;0.28274897;0.44076285;1.0;0.4928659;0.28207308;0.40785956;0.5421655;[C];[MAJ];[];
0.7921127;0.4137583;0.334968;0.349935;0.46791196;0.25854856;0.44185072;1.0;0.50148326;0.2456535;0.3438127;0.5141438;[C];[MAJ];[];
0.9031347;0.42558807;0.2764284;0.27985856;0.57849646;0.27285382;0.3478753;1.0;0.49168107;0.19482057;0.25572717;0.57958937;[C];[MAJ];[];
0.9242772;0.44025433;0.26877135;0.2590862;0.5810096;0.26373595;0.35816616;1.0;0.46456653;0.16511141;0.22342317;0.567165;[C];[MAJ];[];
0.97854835;0.45388943;0.28130108;0.29013312;0.668685;0.2734732;0.38860023;1.0;0.43969205;0.15429506;0.22809893;0.6073252;[C];[MAJ];[];
1.0;0.4473235;0.267321;0.2566148;0.6868129;0.26560295;0.32929814;0.91938466;0.4053265;0.13555066;0.20987883;0.6145176;[C];[MAJ];[];
1.0;0.43261096;0.26292515;0.26612407;0.67613465;0.24314636;0.31946424;0.9028192;0.40332508;0.1303951;0.19903223;0.5845254;[C];[MAJ];[];
1.0;0.46074533;0.2749747;0.28458843;0.6554218;0.26841906;0.38142803;0.8712178;0.44002607;0.14732046;0.22360805;0.5512019;[C];[MAJ];[];
1.0;0.56127197;0.45770666;0.47099623;0.6475375;0.47170505;0.62849957;0.9385682;0.6497614;0.37088954;0.40880638;0.61331445;[C];[MAJ];[];
0.7638942;0.49800393;0.45878586;0.44776377;0.48534775;0.46161136;0.5630545;1.0;0.6151486;0.4252628;0.45397812;0.6152157;[C];[MAJ];[];
0.62144566;0.39812294;0.37548688;0.35405612;0.45372453;0.33864906;0.4276939;1.0;0.5131292;0.35937238;0.3683753;0.49131134;[C];[MAJ];[];
0.62487644;0.3030488;0.257861;0.19824544;0.35249043;0.2247196;0.35180664;1.0;0.42775863;0.2261319;0.24035972;0.4123113;[C];[MAJ];[];
0.6053571;0.27451146;0.21728991;0.1667473;0.34808475;0.1956653;0.33397117;1.0;0.37125686;0.15411806;0.20845617;0.39764342;[C];[MAJ];[];
0.6927778;0.2735709;0.2182503;0.15801969;0.3748111;0.18159673;0.30956963;1.0;0.3687515;0.14669496;0.21739706;0.4663562;[C];[MAJ];[];
0.791357;0.29779008;0.21437089;0.16019502;0.44224152;0.20790665;0.3213421;1.0;0.35664022;0.13951525;0.23907804;0.4998295;[C];[MAJ];[];
0.8162276;0.30105245;0.22488211;0.17827395;0.47004443;0.21799335;0.32504246;1.0;0.36269277;0.14236963;0.206367;0.44423127;[C];[MAJ];[];
0.85924935;0.30976734;0.24033518;0.19460358;0.4970654;0.1979301;0.3017387;1.0;0.36973056;0.14753231;0.21045479;0.42763048;[C];[MAJ];[];
0.9655024;0.37817988;0.31688666;0.2755305;0.5234603;0.2350236;0.34593457;1.0;0.43101045;0.182085;0.26094732;0.5310744;[C];[MAJ];[];
0.8223131;0.48740116;0.47218364;0.39103264;0.55819803;0.44085902;0.5469611;1.0;0.53242844;0.3302749;0.397275;0.6059892;[C];[MAJ];[];
0.6871151;0.46084365;0.45686468;0.37300622;0.47687352;0.5449339;0.6429129;1.0;0.58581233;0.34302777;0.36474535;0.5434003;[C];[MAJ];[];
0.54607844;0.27494183;0.2777461;0.24862789;0.33982542;0.38461515;0.5022751;1.0;0.4630944;0.20721011;0.21099114;0.32800552;[C];[MAJ];[];
0.52578676;0.23143119;0.22910328;0.1730405;0.30373365;0.25736344;0.35041195;1.0;0.3834196;0.15257631;0.17785692;0.28691208;[C];[MAJ];[];
0.48946658;0.20610885;0.21862324;0.14558211;0.28032443;0.2061904;0.35769686;1.0;0.35195848;0.119990885;0.13967039;0.26371536;[C];[MAJ];[];
0.46797982;0.19299214;0.19772995;0.13660093;0.28469023;0.1817656;0.34617728;1.0;0.34631604;0.10624117;0.12482971;0.22627902;[C];[MAJ];[];
0.48295653;0.20247519;0.18111053;0.12328644;0.28723967;0.170608;0.32158673;1.0;0.3446738;0.09959387;0.110243715;0.2069924;[C];[MAJ];[];
0.5142534;0.21497586;0.18463995;0.119606465;0.28342903;0.167044;0.32076317;1.0;0.3431414;0.097922124;0.1137139;0.20662501;[C];[MAJ];[];
0.55329776;0.22537072;0.19073153;0.12698615;0.29221722;0.16622639;0.32738817;1.0;0.35097122;0.10477655;0.12198852;0.21115182;[C];[MAJ];[];
0.5731747;0.23408586;0.18954176;0.1302974;0.31291798;0.16540776;0.3248942;1.0;0.36228174;0.108840205;0.12651396;0.21881767;[C];[MAJ];[];
0.597694;0.23453781;0.19770268;0.13131253;0.31193474;0.1735168;0.3366231;1.0;0.35634646;0.10524585;0.13356842;0.25803837;[C];[MAJ];[];
0.5979499;0.24432473;0.20291331;0.12801181;0.28831968;0.16378209;0.3201399;1.0;0.3512608;0.09918854;0.14057352;0.28517523;[C];[MAJ];[];
0.58535653;0.23580924;0.21103871;0.112805136;0.25533152;0.16007905;0.30312598;1.0;0.34543446;0.09854153;0.13680564;0.3022277;[C];[MAJ];[];
0.57706714;0.23523122;0.2111863;0.115360916;0.25216162;0.15251543;0.30511737;1.0;0.33986494;0.09030941;0.12921682;0.28444642;[C];[MAJ];[];
0.6376881;0.2634236;0.2302813;0.12486282;0.2748003;0.1591338;0.30527917;1.0;0.34513035;0.09670576;0.13672549;0.29480478;[C];[MAJ];[];
0.7037269;0.2901811;0.2547554;0.1371235;0.30054206;0.16858026;0.3004052;1.0;0.3623582;0.105333924;0.13945976;0.34096134;[C];[MAJ];[];
0.77276003;0.30878294;0.28507704;0.15596291;0.33298737;0.1919486;0.2981136;1.0;0.37860674;0.103288814;0.15001978;0.40980232;[C];[MAJ];[];
0.8907147;0.34448037;0.34371385;0.19322202;0.41225827;0.22478978;0.32636678;1.0;0.40331626;0.11936248;0.17686202;0.48817003;[C];[MAJ];[];
0.8691751;0.33603474;0.3309426;0.20588683;0.4672491;0.2356274;0.32707027;1.0;0.40466717;0.12497084;0.17613246;0.4704089;[C];[MAJ];[];
0.74776244;0.31060696;0.30951953;0.20031998;0.4707823;0.2259883;0.3088731;1.0;0.38784334;0.11622019;0.16335927;0.39660206;[C];[MAJ];[];
0.6692258;0.287522;0.2745878;0.19152196;0.46352068;0.20586652;0.2970131;1.0;0.37195048;0.10400965;0.1400929;0.35906112;[C];[MAJ];[];
0.69036156;0.27959865;0.24319921;0.17514215;0.41444042;0.17737019;0.28730628;1.0;0.3518568;0.09636564;0.12874188;0.33777693;[C];[MAJ];[];
0.74783003;0.28526005;0.22336438;0.17501353;0.4010021;0.17618239;0.28612182;1.0;0.3429092;0.087294385;0.11869877;0.3224474;[C];[MAJ];[];
0.7519775;0.2815478;0.20638986;0.1689273;0.3972949;0.1676642;0.2737955;1.0;0.34643227;0.087053135;0.10314778;0.2918466;[C];[MAJ];[];
0.7616624;0.27151793;0.19704293;0.16934451;0.38761756;0.15468037;0.27974683;1.0;0.3459896;0.087313406;0.10258444;0.3049291;[C];[MAJ];[];
0.7873839;0.27484307;0.20438848;0.17016314;0.37939203;0.14508343;0.27619666;1.0;0.33715227;0.08985945;0.11138538;0.31325734;[C];[MAJ];[];
0.78180414;0.2705772;0.19115874;0.16623358;0.37650523;0.14630581;0.27314577;1.0;0.3297394;0.07846065;0.103932686;0.30329975;[C];[MAJ];[];
0.78678757;0.26528832;0.18462983;0.1654078;0.37706888;0.14783926;0.2735817;1.0;0.31512073;0.073487796;0.091745496;0.284604;[C];[MAJ];[];
0.79210633;0.258976;0.18825284;0.1660692;0.37184575;0.14045742;0.26352683;1.0;0.31721362;0.0675972;0.08148257;0.2721873;[C];[MAJ];[];
0.78311163;0.25931564;0.19571547;0.16710404;0.36686975;0.13589574;0.27184308;1.0;0.3071994;0.07129723;0.091908954;0.27222425;[C];[MAJ];[];
0.7697583;0.26046866;0.18673904;0.16520609;0.36870295;0.14020352;0.2598405;1.0;0.30856746;0.067334004;0.08844179;0.26957145;[C];[MAJ];[];
0.7512599;0.25276482;0.17414586;0.16403568;0.3685054;0.13572322;0.26055643;1.0;0.302098;0.060048882;0.085012764;0.26367038;[C];[MAJ];[];
0.7350159;0.24680205;0.1630452;0.1690403;0.37180173;0.12916882;0.24448451;1.0;0.30306467;0.056238372;0.08371364;0.2655317;[C];[MAJ];[];
0.688245;0.2297464;0.14711957;0.15709879;0.36483222;0.13406152;0.25032705;1.0;0.3019026;0.057437688;0.081790194;0.24891847;[C];[MAJ];[];
0.69916975;0.23955104;0.14589368;0.1572772;0.36496282;0.13262168;0.24668846;1.0;0.30168253;0.05891929;0.08173233;0.254647;[C];[MAJ];[];
0.70505774;0.24517329;0.13821857;0.16220072;0.38298237;0.13765125;0.24408197;1.0;0.29786044;0.061289992;0.08399459;0.26417047;[C];[MAJ];[];
0.6734557;0.2342084;0.12216502;0.1616718;0.38400835;0.13288492;0.24149463;1.0;0.29854402;0.059118666;0.0842023;0.2505824;[C];[MAJ];[];
0.6486548;0.23050565;0.11794585;0.16074136;0.37919462;0.13988517;0.2447493;1.0;0.29919702;0.05636699;0.08373219;0.2400343;[C];[MAJ];[];
0.6461029;0.23269042;0.113330215;0.15603985;0.37905937;0.13759123;0.23782901;1.0;0.30566597;0.061475147;0.08527102;0.24407162;[C];[MAJ];[];
0.6304149;0.23664688;0.13134307;0.1613951;0.39283878;0.150433;0.24631408;1.0;0.30835274;0.06124869;0.086104535;0.2430428;[C];[MAJ];[];
0.63901764;0.24211466;0.1294979;0.1706648;0.41736382;0.15717259;0.24026941;1.0;0.3026613;0.059376176;0.08327854;0.24786732;[C];[MAJ];[];
0.640293;0.24115768;0.12857497;0.1704327;0.41812935;0.1596925;0.24571215;1.0;0.30521128;0.057157118;0.08665289;0.26181856;[C];[MAJ];[];
0.64516103;0.27245724;0.15666832;0.19920643;0.4387901;0.18174769;0.25725725;1.0;0.3312124;0.087159716;0.13221568;0.30340993;[C];[MAJ];[];
0.712706;0.47799775;0.36075994;0.36460254;0.61249137;0.39339662;0.47073537;1.0;0.5452999;0.3389927;0.4203644;0.62547725;[C];[MAJ];[];
0.75998867;0.5636722;0.55122834;0.49780017;0.7930739;0.5908973;0.59099466;1.0;0.7515545;0.49777436;0.5715175;0.9149822;[C];[MAJ];[];
0.8361553;0.5214179;0.5831446;0.47985855;0.8269758;0.54395187;0.5487161;1.0;0.69954014;0.42700446;0.5010685;0.9025879;[C];[MAJ];[];
0.7943535;0.4646623;0.507076;0.44197083;0.7702667;0.45903587;0.5334273;1.0;0.61027527;0.38769352;0.4780773;0.98918545;[C];[MAJ];[];
0.7686005;0.4437745;0.5230145;0.4476543;0.82213956;0.4137765;0.47257668;0.95640206;0.54216903;0.3321674;0.43908858;1.0;[C];[MAJ];[];
0.75514346;0.4244369;0.5122114;0.4077892;0.7936809;0.3877778;0.42521018;0.81986856;0.49546647;0.29209614;0.39594683;1.0;[C];[MAJ];[];
0.85062677;0.47596496;0.5094628;0.42180046;0.84290123;0.40731707;0.4705388;0.9416108;0.6004529;0.32450524;0.4208791;1.0;[C];[MAJ];[];
0.85040987;0.48830837;0.53395545;0.42248675;0.8703905;0.4176341;0.45972738;0.97817135;0.6246863;0.3322889;0.4191677;1.0;[C];[MAJ];[];
0.8087204;0.46602356;0.51438934;0.40461922;0.8650131;0.39207965;0.37974337;0.79253244;0.5207832;0.2852653;0.400872;1.0;[C];[MAJ];[];
0.8622045;0.49313757;0.53481495;0.40058163;0.91270685;0.4152976;0.3838199;0.71444076;0.47176996;0.27432087;0.3828371;1.0;[C];[MAJ];[];
0.834303;0.44915918;0.48672903;0.35431427;0.80011946;0.37366363;0.36811265;0.6916368;0.4422819;0.25109866;0.3812089;1.0;[C];[MAJ];[];
0.8534794;0.4627619;0.4547224;0.35915974;0.7829007;0.35476807;0.35935727;0.7071684;0.48182645;0.2614928;0.39725113;1.0;[C];[MAJ];[];
0.8631383;0.46510524;0.45166126;0.36069462;0.7772873;0.345672;0.34466046;0.6875938;0.48290813;0.26114276;0.3970396;1.0;[C];[MAJ];[];
0.81632537;0.4227414;0.40461683;0.3282849;0.7185061;0.3287505;0.3513029;0.6967805;0.44861907;0.2544611;0.38512656;1.0;[C];[MAJ];[];
0.8970094;0.46915665;0.44500142;0.34781978;0.78033924;0.35102952;0.37133062;0.7462332;0.44867364;0.28138453;0.39799842;1.0;[C];[MAJ];[];
0.90620404;0.47574347;0.43987367;0.33233723;0.75906235;0.3301928;0.341002;0.6928681;0.4468136;0.28479135;0.4000568;1.0;[C];[MAJ];[];
0.9137767;0.46288452;0.40159953;0.32168272;0.6796613;0.28658444;0.315789;0.6760112;0.458126;0.2713686;0.39387643;1.0;[C];[MAJ];[];
0.9084647;0.49227482;0.4576217;0.3376426;0.6567432;0.30451435;0.36273348;0.7759026;0.5047261;0.28879565;0.41387972;1.0;[C];[MAJ];[];
0.95964396;0.50682944;0.46347433;0.3343118;0.6516119;0.33055544;0.4194459;0.86041796;0.5234362;0.30837685;0.4481543;1.0;[C];[MAJ];[];
0.997277;0.5212337;0.48418522;0.35149074;0.71931595;0.34690508;0.45288062;0.9115642;0.48197445;0.29527757;0.4323106;1.0;[C];[MAJ];[];
0.92921066;0.4841079;0.4307745;0.31612787;0.67284757;0.30820128;0.4022915;0.86006653;0.4299149;0.24896014;0.40678623;1.0;[C];[MAJ];[];
0.9860015;0.5175537;0.45807004;0.34876144;0.75383085;0.33254164;0.39191812;0.907933;0.50087684;0.26511338;0.42014986;1.0;[C];[MAJ];[];
1.0;0.52687097;0.5000319;0.3451273;0.73862547;0.33096752;0.40221637;0.8778052;0.5261923;0.28672644;0.40771562;0.97771305;[C];[MAJ];[];
0.9829137;0.5065932;0.44959947;0.33143452;0.6985941;0.33697835;0.38916606;0.84785986;0.45977867;0.26215965;0.4106613;1.0;[C];[MAJ];[];
0.9954571;0.50716364;0.46689937;0.3576982;0.7790316;0.34928626;0.387832;0.90447193;0.42770132;0.2568112;0.4400614;1.0;[C];[MAJ];[];
0.99903315;0.53124696;0.514224;0.3629145;0.7740906;0.34743488;0.44073176;0.9459825;0.4438512;0.24482682;0.4260845;1.0;[C];[MAJ];[];
1.0;0.5132542;0.45587203;0.3527887;0.77001506;0.33892313;0.42895108;0.94889534;0.50439906;0.26390123;0.41566402;0.9825669;[C];[MAJ];[];
1.0;0.49463686;0.44940454;0.33844244;0.7352216;0.33272886;0.38381922;0.8700553;0.47880462;0.2658185;0.4296077;0.95545965;[C];[MAJ];[];
1.0;0.50864893;0.4371664;0.336997;0.739442;0.3220034;0.38653588;0.81409425;0.41509306;0.23929861;0.42984718;0.9823864;[C];[MAJ];[];
0.9592003;0.48667648;0.42688692;0.3441162;0.772038;0.33024758;0.35727006;0.72371715;0.34172228;0.21600775;0.3916216;1.0;[C];[MAJ];[];
0.8974874;0.45129567;0.39174083;0.33059648;0.756637;0.3079337;0.33634043;0.7054006;0.30923048;0.20257017;0.3899253;1.0;[C];[MAJ];[];
0.9347927;0.4654673;0.38696748;0.34785953;0.82433575;0.32675675;0.3310887;0.7627452;0.36288017;0.21954732;0.39666012;1.0;[C];[MAJ];[];
0.9377211;0.47845677;0.41662022;0.3623328;0.8210477;0.34152552;0.35786143;0.7766357;0.35427994;0.22770272;0.41582057;1.0;[C];[MAJ];[];
0.90110445;0.44207194;0.35865936;0.32253274;0.73206943;0.33224872;0.35024655;0.72085756;0.33062795;0.2007257;0.38221928;1.0;[C];[MAJ];[];
0.8961925;0.47036576;0.39798924;0.32939416;0.78251964;0.35684523;0.3282558;0.65827405;0.31156716;0.19657724;0.376684;1.0;[C];[MAJ];[];
0.87491393;0.46586546;0.42521733;0.3514812;0.8065866;0.33547482;0.33805293;0.66893214;0.30735987;0.20792143;0.37583515;1.0;[C];[MAJ];[];
0.9098599;0.46059412;0.43120956;0.37318572;0.844118;0.34187007;0.31944853;0.6885817;0.330485;0.2040876;0.38568953;1.0;[C];[MAJ];[];
0.90459967;0.47074565;0.43819088;0.39037526;0.8136968;0.3399227;0.33823743;0.7381349;0.36415347;0.22353077;0.4142681;1.0;[C];[MAJ];[];
0.83185124;0.50147706;0.46749175;0.4321738;0.68893737;0.36885607;0.38870305;0.7547461;0.39864382;0.33263025;0.5211;1.0;[C];[MAJ];[];
